"trend"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"11000"	"linear_decreasing"	"GO"	"0016021"	"integral component of membrane "	"3275/17829"	20.1722574796011	18.3689494643558	0.0100714972620455	1	1.09817153772155	"KCP3_HUMAN;PCX3_HUMAN;PD1L2_HUMAN;PLLP_HUMAN;S17A4_HUMAN;SIA8B_HUMAN;SPAT9_HUMAN;V2R_HUMAN;O7E24_HUMAN;O52N4_HUMAN;O12D1_HUMAN;RDHE2_HUMAN;SYT2_HUMAN;SYT3_HUMAN;TA2R8_HUMAN;TAAR1_HUMAN;PIGM_HUMAN;SCD_HUMAN;SIA8E_HUMAN;TPOR_HUMAN;TMPPE_HUMAN;TMPS3_HUMAN;TMG4_HUMAN;TMIG2_HUMAN;TMUB2_HUMAN;RTL1_HUMAN;PRAF1_HUMAN;SM34A_HUMAN;TOR4A_HUMAN;SPEM3_HUMAN;S35G4_HUMAN;SHSA2_HUMAN;TM38A_HUMAN;TM205_HUMAN;TM50B_HUMAN;S22AF_HUMAN;TM181_HUMAN;TM88B_HUMAN;T126B_HUMAN;S35F2_HUMAN;STUM_HUMAN;RN112_HUMAN;SE6L2_HUMAN;T3JAM_HUMAN;HCAR2_HUMAN;LRRN3_HUMAN;MARH5_HUMAN;MARH8_HUMAN;COX15_HUMAN;GLRA1_HUMAN;GPR27_HUMAN;LRC33_HUMAN;MALL_HUMAN;MALR1_HUMAN;MP17L_HUMAN;KCNA7_HUMAN;ACHB4_HUMAN;AGRB2_HUMAN;AQ12B_HUMAN;BTC_HUMAN;KIRR3_HUMAN;KCNN2_HUMAN;IRPL2_HUMAN;KCNA4_HUMAN;KCNT2_HUMAN;GLR_HUMAN;KCNS1_HUMAN;LERL1_HUMAN;F162B_HUMAN;ENTP8_HUMAN;GP160_HUMAN;KCNV2_HUMAN;O10G3_HUMAN;DLK1_HUMAN;KCNN3_HUMAN;O4A47_HUMAN;HIDE1_HUMAN;GPAT2_HUMAN;HYAL4_HUMAN;OR7AA_HUMAN;OR1Q1_HUMAN;OR5H2_HUMAN;APLD1_HUMAN;COX10_HUMAN;CONA1_HUMAN;OSTC_HUMAN;B3GN6_HUMAN;CP4FC_HUMAN;CAC1C_HUMAN;C1C1L_HUMAN;CLRN2_HUMAN;BRI3_HUMAN;B2L10_HUMAN;CD248_HUMAN;B3GA1_HUMAN;CC136_HUMAN;CR3L3_HUMAN;FAXC_HUMAN;INT1_HUMAN;KI2S2_HUMAN;KLD7A_HUMAN;KCA10_HUMAN;AG10A_HUMAN;AGRA1_HUMAN;CC50A_HUMAN;CD1B_HUMAN;FLOWR_HUMAN;CXD4_HUMAN;F241A_HUMAN;GP158_HUMAN;BIG3_HUMAN;BIK_HUMAN;AMPQ_HUMAN;CYYR1_HUMAN;FUCT1_HUMAN;G3ST2_HUMAN;GALR2_HUMAN;GALR3_HUMAN;G137A_HUMAN;G6PC2_HUMAN;FRMD5_HUMAN;DOXA2_HUMAN;CA162_HUMAN;GLT15_HUMAN;IZUM3_HUMAN;CCGL_HUMAN;CSF1_HUMAN;CRLS1_HUMAN;EMC6_HUMAN;MEGF8_HUMAN;OR2T5_HUMAN;OR4E1_HUMAN;PPR29_HUMAN;OR7D2_HUMAN;OR6V1_HUMAN;OR2T4_HUMAN;OR2M2_HUMAN;OR4L1_HUMAN;O2A25_HUMAN;CP7A1_HUMAN;PLPP5_HUMAN;F209B_HUMAN;PKHL1_HUMAN;INAM1_HUMAN;MOSMO_HUMAN;KLRB1_HUMAN;KCNH3_HUMAN;NCLN_HUMAN;OR9Q2_HUMAN;OPA1_HUMAN;ELAP1_HUMAN;GTR14_HUMAN;GSDMB_HUMAN;ENPP5_HUMAN;BTBDB_HUMAN;LYPD3_HUMAN;O51H1_HUMAN;O13C8_HUMAN;PANX1_HUMAN;P121C_HUMAN;MFS6L_HUMAN;MF14C_HUMAN;NRAC_HUMAN;NPDC1_HUMAN;OR7G1_HUMAN;OR9G4_HUMAN;OR2S1_HUMAN;PTHD3_HUMAN;P5I13_HUMAN;OXGR1_HUMAN;PKD1_HUMAN;RN223_HUMAN;MUC15_HUMAN;RFT1_HUMAN;PTSS1_HUMAN;RHBL2_HUMAN;CAC1A_HUMAN;C1GLT_HUMAN;CD209_HUMAN;CLN3_HUMAN;BEAN1_HUMAN;CEND_HUMAN;CRFR1_HUMAN;LIRA6_HUMAN;OCLN_HUMAN;MEST_HUMAN;O56B4_HUMAN;OR1K1_HUMAN;O2AJ1_HUMAN;O2T27_HUMAN;O4C46_HUMAN;OR5B2_HUMAN;O51B2_HUMAN;O10A7_HUMAN;O10AD_HUMAN;PGRC2_HUMAN;PIGF_HUMAN;O4F15_HUMAN;T151A_HUMAN;T161A_HUMAN;OR5L1_HUMAN;OR7C2_HUMAN;OR4N4_HUMAN;OR4N5_HUMAN;OR4Q3_HUMAN;O51I2_HUMAN;OTOP1_HUMAN;SMIM3_HUMAN;SMIM5_HUMAN;SMIM6_HUMAN;SMIM7_HUMAN;SL9A5_HUMAN;SGMR1_HUMAN;SIM23_HUMAN;SLAF1_HUMAN;SIG11_HUMAN;SIG16_HUMAN;RTP2_HUMAN;RN167_HUMAN;OR1N1_HUMAN;PCAT2_HUMAN;PIGP_HUMAN;SYCY1_HUMAN;SGCA_HUMAN;SIGIR_HUMAN;MGST1_HUMAN;MMEL1_HUMAN;MUC17_HUMAN;PARM1_HUMAN;SC5D_HUMAN;SACA6_HUMAN;SNORC_HUMAN;O10C1_HUMAN;OR8B8_HUMAN;OR8BC_HUMAN;O2T11_HUMAN;O2T35_HUMAN;OR4C3_HUMAN;OR4S1_HUMAN;O4C45_HUMAN;SCAM5_HUMAN;TM238_HUMAN;SDC3_HUMAN;T4S20_HUMAN;S22AC_HUMAN;S29A3_HUMAN;S22AD_HUMAN;RHDF2_HUMAN;REEP1_HUMAN;T4S4_HUMAN;SCD5_HUMAN;SUSD3_HUMAN;PLAT2_HUMAN;SC6A1_HUMAN;S22AN_HUMAN;S35F4_HUMAN;TM154_HUMAN;TNF18_HUMAN;TS1R3_HUMAN;TGR3L_HUMAN;TM86B_HUMAN;PVRIG_HUMAN;STX1B_HUMAN;UNC5D_HUMAN;T2R50_HUMAN;T179A_HUMAN;VA0E2_HUMAN;T184A_HUMAN;RHDF1_HUMAN;STIM2_HUMAN;PAQR4_HUMAN;PLD4_HUMAN;RN175_HUMAN;S15A3_HUMAN;S35E4_HUMAN;TSN16_HUMAN;OR4CD_HUMAN;EMARD_HUMAN;PPAT_HUMAN;TM86A_HUMAN;TM6S1_HUMAN;NAGPA_HUMAN;RNFT2_HUMAN;S35D1_HUMAN;TM221_HUMAN;UDB11_HUMAN;TECT2_HUMAN;TM213_HUMAN;PTCA_HUMAN;S12A9_HUMAN;SCAI_HUMAN;UD2A3_HUMAN;UDB15_HUMAN;TEX51_HUMAN;VISTA_HUMAN;ZDHC1_HUMAN;ZDH19_HUMAN;SUSD5_HUMAN;O10G9_HUMAN;TMM72_HUMAN;VAMP4_HUMAN;TUTLB_HUMAN;VGLU3_HUMAN;PLD5_HUMAN;ULBP5_HUMAN;TM104_HUMAN;MRGRD_HUMAN;TMX3_HUMAN;UD2B7_HUMAN;VKOR1_HUMAN;VKORL_HUMAN;TM168_HUMAN;TM235_HUMAN;T132C_HUMAN;TRPV4_HUMAN;TNR14_HUMAN;TMM8B_HUMAN;TM265_HUMAN;UNC5A_HUMAN;TPC1_HUMAN;TNR27_HUMAN;MBTP2_HUMAN;OR9Q1_HUMAN;OR8J1_HUMAN;O6C74_HUMAN;OR4CG_HUMAN;T132D_HUMAN;TM117_HUMAN;TMM62_HUMAN;TMPS5_HUMAN;TM212_HUMAN;TLR9_HUMAN;PIEZ2_HUMAN;UPAR_HUMAN;TM250_HUMAN;UCP1_HUMAN;ZNT7_HUMAN;XYLT1_HUMAN;VMA21_HUMAN;TM164_HUMAN;TMC5A_HUMAN;TMM92_HUMAN;LIGO1_HUMAN;TPST2_HUMAN;ZDH24_HUMAN;K1549_HUMAN;LEMD1_HUMAN;OR7G2_HUMAN;OR2G3_HUMAN;OR2L2_HUMAN;OR1J4_HUMAN;OR2W1_HUMAN;OR5DG_HUMAN;3BHS1_HUMAN;ASPH2_HUMAN;CELR1_HUMAN;CELR2_HUMAN;CERS5_HUMAN;CEBOS_HUMAN;DGKE_HUMAN;ASPH1_HUMAN;AT2A3_HUMAN;AT10A_HUMAN;AT131_HUMAN;ACHA7_HUMAN;ABHGA_HUMAN;ABCAA_HUMAN;ADCK2_HUMAN;COQ8B_HUMAN;IL3RA_HUMAN;D19L2_HUMAN;L2HDH_HUMAN;NAT8B_HUMAN;NAT8L_HUMAN;GP152_HUMAN;NSG2_HUMAN;NPT2C_HUMAN;NPT3_HUMAN;NPTXR_HUMAN;IZUM2_HUMAN;KKLC1_HUMAN;KCNT1_HUMAN;NDST2_HUMAN;M4A12_HUMAN;M4A6A_HUMAN;KCMA1_HUMAN;GTR9_HUMAN;MPU1_HUMAN;D19L1_HUMAN;LAT_HUMAN;MBOA7_HUMAN;OR4X1_HUMAN;O52A5_HUMAN;O52H1_HUMAN;FUT7_HUMAN;LMF2_HUMAN;MEG11_HUMAN;CQ113_HUMAN;CTGE9_HUMAN;CXG2_HUMAN;FADS6_HUMAN;LRC53_HUMAN;DOPO_HUMAN;ABCB9_HUMAN;ABCD2_HUMAN;ABCD4_HUMAN;AAAT_HUMAN;BTNL9_HUMAN;AGRE2_HUMAN;CA159_HUMAN;CELR3_HUMAN;ARM10_HUMAN;CNNM3_HUMAN;CISD2_HUMAN;CLD24_HUMAN;CHST1_HUMAN;CHST5_HUMAN;CLDN1_HUMAN;CHSTD_HUMAN;CLC4C_HUMAN;CLC2L_HUMAN;CK024_HUMAN;GHC1_HUMAN;GCNT1_HUMAN;GLIP1_HUMAN;GIMA1_HUMAN;B3GN8_HUMAN;ADA19_HUMAN;CP4Z1_HUMAN;ADCY3_HUMAN;ACSL3_HUMAN;CERS4_HUMAN;FLVC2_HUMAN;CC107_HUMAN;GP173_HUMAN;GP182_HUMAN;F168B_HUMAN;B3A2_HUMAN;AMGO1_HUMAN;ADIG_HUMAN;CD7_HUMAN;EDAR_HUMAN;CXB6_HUMAN;DSG4_HUMAN;B4GT7_HUMAN;DCST2_HUMAN"	"446/2206"
"72100"	"linear_decreasing"	"GO"	"0045095"	"keratin filament "	"71/17829"	0.770625566636446	0.398227606708172	0.0148592210404672	1	1.9351384827551	"KRA58_HUMAN;K2C75_HUMAN;KRA54_HUMAN;KR161_HUMAN;KRA42_HUMAN;KRA91_HUMAN;KRA94_HUMAN;KRA92_HUMAN;KRT36_HUMAN;K1C18_HUMAN;K2C73_HUMAN;KRA51_HUMAN;KR123_HUMAN;KR124_HUMAN;KR104_HUMAN;KRT85_HUMAN;KR103_HUMAN;K2C8_HUMAN"	"18/2206"
"9781"	"linear_decreasing"	"GO"	"0007031"	"peroxisome organization "	"20/17829"	0.317316409791478	0.11217679062202	0.0212587683372895	1	2.82871713508613	"PEX12_HUMAN;LONP2_HUMAN;PX11B_HUMAN;PEX16_HUMAN;PEX3_HUMAN;SC16B_HUMAN;ABCD2_HUMAN;ABCD4_HUMAN"	"8/2206"
"11731"	"linear_decreasing"	"GO"	"0035106"	"operant conditioning "	"4/17829"	0.13599274705349	0.0224353581244041	0.0312568423622411	1	6.0615367180417	"NK2R_HUMAN;ANGT_HUMAN;DRD1_HUMAN;NK1R_HUMAN"	"4/2206"
"31941"	"linear_decreasing"	"GO"	"0032966"	"negative regulation of collagen biosynthetic process "	"8/17829"	0.181323662737987	0.0448707162488081	0.0326553472580121	1	4.04102447869447	"CYGB_HUMAN;ERRFI_HUMAN;CP7A1_HUMAN;ANFC_HUMAN;PPARD_HUMAN"	"5/2206"
"12141"	"linear_decreasing"	"GO"	"0010744"	"positive regulation of macrophage derived foam cell differentiation "	"18/17829"	0.271985494106981	0.100959111559818	0.0379454343163131	1	2.69401631912965	"PA2G3_HUMAN;ANGT_HUMAN;APOB_HUMAN;CSF1_HUMAN;NFKB1_HUMAN;PLF4_HUMAN;IL18_HUMAN"	"7/2206"
"25010"	"linear_decreasing"	"GO"	"0015643"	"toxic substance binding "	"9/17829"	0.181323662737987	0.0504795557799091	0.0432477595194656	1	3.59202175883953	"PHAX_HUMAN;TM181_HUMAN;ASSY_HUMAN;ACHA7_HUMAN;ALBU_HUMAN"	"5/2206"
"19831"	"linear_decreasing"	"GO"	"0050790"	"regulation of catalytic activity "	"34/17829"	0.407978241160471	0.190700544057435	0.0442838138309919	1	2.13936590048531	"AAKB2_HUMAN;RNB3L_HUMAN;SGK1_HUMAN;SLAF1_HUMAN;RGPD2_HUMAN;RGPD8_HUMAN;AAKG1_HUMAN;EI2BB_HUMAN;EI2BD_HUMAN;ES8L2_HUMAN"	"10/2206"
"11212"	"linear_increasing"	"KEGG"	"path:hsa05418"	"Fluid shear stress and atherosclerosis - Homo sapiens (human)"	"140/17829"	2.44498777506112	0.785237534354142	0.00174170371166931	0.449359557610683	3.11369193154034	"FOS_HUMAN;ITAV_HUMAN;ITB3_HUMAN;JUN_HUMAN;NF2L2_HUMAN;CCL2_HUMAN;ENPL_HUMAN;VEGFA_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"10/409"
"12612"	"linear_increasing"	"KEGG"	"path:hsa04657"	"IL-17 signaling pathway - Homo sapiens (human)"	"90/17829"	1.71149144254279	0.504795557799091	0.00541950400548795	1	3.39046454767726	"FOS_HUMAN;FOSB_HUMAN;JUN_HUMAN;JUND_HUMAN;NGAL_HUMAN;S10A9_HUMAN;CCL2_HUMAN;ENPL_HUMAN"	"7/409"
"10512"	"linear_increasing"	"KEGG"	"path:hsa04380"	"Osteoclast differentiation - Homo sapiens (human)"	"117/17829"	1.9559902200489	0.656234225138819	0.00625016297279975	1	2.98062817378221	"FHL2_HUMAN;FOS_HUMAN;FOSB_HUMAN;ITB3_HUMAN;JUN_HUMAN;JUND_HUMAN;PLCG2_HUMAN;STAT1_HUMAN;SOCS3_HUMAN"	"8/409"
"46101"	"linear_increasing"	"KEGG"	"path:hsa05012"	"Parkinson disease - Homo sapiens (human)"	"248/17829"	3.17848410757946	1.39099220371305	0.00809540191003715	1	2.28504811104977	"LRRK2_HUMAN;CX6A1_HUMAN;TBB5_HUMAN;ADT3_HUMAN;NDUS5_HUMAN;NF2L2_HUMAN;PSB1_HUMAN;PSB6_HUMAN;SYUA_HUMAN;TBB2A_HUMAN;VDAC1_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"13/409"
"9812"	"linear_increasing"	"KEGG"	"path:hsa04010"	"MAPK signaling pathway - Homo sapiens (human)"	"288/17829"	3.42298288508557	1.61534578495709	0.00814172321320408	1	2.11904034229829	"DUS3_HUMAN;FOS_HUMAN;KS6A6_HUMAN;HSP7C_HUMAN;HSPB1_HUMAN;JUN_HUMAN;JUND_HUMAN;AREG_HUMAN;GA45B_HUMAN;RASA1_HUMAN;SRF_HUMAN;VEGFA_HUMAN;VEGFC_HUMAN;PDGFD_HUMAN;DUS16_HUMAN"	"14/409"
"9102"	"linear_increasing"	"KEGG"	"path:hsa04114"	"Oocyte meiosis - Homo sapiens (human)"	"125/17829"	1.9559902200489	0.701104941387627	0.00896687196321908	1	2.78986797066015	"CDK2_HUMAN;KS6A6_HUMAN;FBX43_HUMAN;PLK1_HUMAN;2A5G_HUMAN;1433G_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"8/409"
"10102"	"linear_increasing"	"KEGG"	"path:hsa05200"	"Pathways in cancer - Homo sapiens (human)"	"509/17829"	5.13447432762836	2.85489932133042	0.00935428725448542	1	1.79847824729442	"CDK2_HUMAN;TFG_HUMAN;CTNA2_HUMAN;FOS_HUMAN;DAPK2_HUMAN;EMAL4_HUMAN;GBG4_HUMAN;ITAV_HUMAN;JUN_HUMAN;KNG1_HUMAN;GA45B_HUMAN;NF2L2_HUMAN;PLCG2_HUMAN;BMP2_HUMAN;STAT1_HUMAN;ENPL_HUMAN;VEGFA_HUMAN;VEGFC_HUMAN;PAX8_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"21/409"
"12712"	"linear_increasing"	"KEGG"	"path:hsa04915"	"Estrogen signaling pathway - Homo sapiens (human)"	"142/17829"	1.9559902200489	0.796455213416344	0.0175400435557198	1	2.45586969248252	"FOS_HUMAN;GABR1_HUMAN;HSP7C_HUMAN;JUN_HUMAN;K1C19_HUMAN;ENPL_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"8/409"
"49101"	"linear_increasing"	"KEGG"	"path:hsa04933"	"AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)"	"94/17829"	1.46699266503667	0.527230915923495	0.0225532322435321	1	2.78244810903605	"CO3A1_HUMAN;JUN_HUMAN;PLCG2_HUMAN;CCL2_HUMAN;STAT1_HUMAN;VEGFA_HUMAN;VEGFC_HUMAN"	"6/409"
"15312"	"linear_increasing"	"KEGG"	"path:hsa04014"	"Ras signaling pathway - Homo sapiens (human)"	"232/17829"	2.68948655256724	1.30125077121544	0.0229088512613417	1	2.06684723041902	"GBG4_HUMAN;PAK3_HUMAN;PLCG2_HUMAN;EXOC2_HUMAN;RASA1_HUMAN;REL_HUMAN;VEGFA_HUMAN;VEGFC_HUMAN;CALM2_HUMAN;PDGFD_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"11/409"
"19012"	"linear_increasing"	"KEGG"	"path:hsa04979"	"Cholesterol metabolism - Homo sapiens (human)"	"46/17829"	0.97799511002445	0.258006618430647	0.023582806184959	1	3.7905814818752	"LRP2_HUMAN;SORT_HUMAN;ABCG5_HUMAN;VDAC1_HUMAN;VAPA_HUMAN"	"4/409"
"11912"	"linear_increasing"	"KEGG"	"path:hsa05031"	"Amphetamine addiction - Homo sapiens (human)"	"71/17829"	1.22249388753056	0.398227606708172	0.025478800013446	1	3.06983711560315	"FOS_HUMAN;FOSB_HUMAN;JUN_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"5/409"
"7512"	"linear_increasing"	"KEGG"	"path:hsa05133"	"Pertussis - Homo sapiens (human)"	"80/17829"	1.22249388753056	0.448707162488081	0.0386765574924163	1	2.7244804400978	"TCAM1_HUMAN;FOS_HUMAN;JUN_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"5/409"
"20712"	"linear_increasing"	"KEGG"	"path:hsa04922"	"Glucagon signaling pathway - Homo sapiens (human)"	"109/17829"	1.46699266503667	0.611363508890011	0.0407333908864987	1	2.39954240595769	"PCKGC_HUMAN;PFKAP_HUMAN;KPYM_HUMAN;GTR2_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"6/409"
"7712"	"linear_increasing"	"KEGG"	"path:hsa05167"	"Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"	"186/17829"	2.20048899755501	1.04324415278479	0.0411903440005179	1	2.10927517943056	"TCAM1_HUMAN;FOS_HUMAN;GBG4_HUMAN;JUN_HUMAN;PLCG2_HUMAN;STAT1_HUMAN;VEGFA_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"9/409"
"18512"	"linear_increasing"	"KEGG"	"path:hsa04625"	"C-type lectin receptor signaling pathway - Homo sapiens (human)"	"110/17829"	1.46699266503667	0.616972348421112	0.0421988335352833	1	2.37772838408535	"JUN_HUMAN;PLCG2_HUMAN;CLC7A_HUMAN;STAT1_HUMAN;CALM2_HUMAN;CALM2_HUMAN;CALM2_HUMAN"	"6/409"
"10613"	"linear_decreasing"	"KEGG"	"path:hsa04740"	"Olfactory transduction - Homo sapiens (human)"	"382/17829"	3.26382592928377	2.14257670088059	0.000726785030821356	0.240565845201869	1.52331812809425	"ADCY3_HUMAN;O4C46_HUMAN;O10AD_HUMAN;O10A7_HUMAN;OR4L1_HUMAN;OR7G1_HUMAN;CNGA3_HUMAN;OR2T4_HUMAN;O2T11_HUMAN;O10J5_HUMAN;O13C8_HUMAN;OR1N1_HUMAN;ARBK2_HUMAN;OR1Q1_HUMAN;OR7D2_HUMAN;O56B4_HUMAN;OR4CG_HUMAN;OR5L1_HUMAN;OR8J1_HUMAN;OR8BC_HUMAN;O10G9_HUMAN;OR6T1_HUMAN;OR9Q1_HUMAN;OR9Q2_HUMAN;O6C74_HUMAN;OR4C3_HUMAN;OR4S1_HUMAN;OR1J4_HUMAN;OR2L2_HUMAN;OR8B8_HUMAN;O10G3_HUMAN;O10H2_HUMAN;O7E24_HUMAN;OR7C2_HUMAN;OR4E1_HUMAN;OR2W1_HUMAN;GNAL_HUMAN;OR4CD_HUMAN;OR9G4_HUMAN;OR4N4_HUMAN;OR6V1_HUMAN;O52A5_HUMAN;O51I2_HUMAN;O52H1_HUMAN;O52N4_HUMAN;O56A5_HUMAN;OR4X1_HUMAN;OR5DG_HUMAN;OR5B2_HUMAN;OR4N5_HUMAN;O11H4_HUMAN;O4F15_HUMAN;OR7G2_HUMAN;OR7AA_HUMAN;OR2M2_HUMAN;O2A25_HUMAN;OR1K1_HUMAN;OR2T5_HUMAN;O2T27_HUMAN;O2T35_HUMAN;O4A47_HUMAN;OR4Q3_HUMAN;O10C1_HUMAN;KAPCA_HUMAN;KGP1_HUMAN;KGP2_HUMAN;OR2S1_HUMAN;NAC2_HUMAN;NAC3_HUMAN;OR5H2_HUMAN;O51B2_HUMAN;OR2G3_HUMAN;KCC2G_HUMAN"	"72/2206"
"7513"	"linear_decreasing"	"KEGG"	"path:hsa04540"	"Gap junction - Homo sapiens (human)"	"85/17829"	0.99728014505893	0.476751360143586	0.00257077427177079	0.850926283956132	2.09182443603008	"TBB4B_HUMAN;ADCY3_HUMAN;TBA3E_HUMAN;TBA3C_HUMAN;TBA3D_HUMAN;DRD1_HUMAN;DRD2_HUMAN;ADCY4_HUMAN;GCYA1_HUMAN;5HT2A_HUMAN;TBB8_HUMAN;RASK_HUMAN;PDGFB_HUMAN;PLCB3_HUMAN;KAPCA_HUMAN;KGP1_HUMAN;KGP2_HUMAN;MP2K2_HUMAN;MP2K5_HUMAN;TBA4A_HUMAN;TBA3C_HUMAN;TBA3D_HUMAN;CDK1_HUMAN"	"22/2206"
"41002"	"linear_decreasing"	"KEGG"	"path:hsa05168"	"Herpes simplex virus 1 infection - Homo sapiens (human)"	"469/17829"	3.62647325475975	2.63054574008638	0.00511665690802371	1	1.37860110147359	"ZN737_HUMAN;ZN177_HUMAN;ZN891_HUMAN;ZN267_HUMAN;ZN816_HUMAN;ZN543_HUMAN;ZN578_HUMAN;ZN418_HUMAN;ZN417_HUMAN;ZN595_HUMAN;DAXX_HUMAN;ZN600_HUMAN;ZN564_HUMAN;ZN709_HUMAN;ZN383_HUMAN;ZN679_HUMAN;ZN431_HUMAN;IF2A_HUMAN;ZN510_HUMAN;ZN620_HUMAN;ZN337_HUMAN;ZN841_HUMAN;ZN763_HUMAN;ZN707_HUMAN;IFNA2_HUMAN;IFN14_HUMAN;IFN16_HUMAN;INGR1_HUMAN;ZN530_HUMAN;IKKB_HUMAN;IL12A_HUMAN;IRF7_HUMAN;TNFB_HUMAN;ZN506_HUMAN;ZN727_HUMAN;NFKB1_HUMAN;ZN571_HUMAN;ZN589_HUMAN;PML_HUMAN;TLR9_HUMAN;ZN331_HUMAN;ZN492_HUMAN;TF65_HUMAN;SP100_HUMAN;STAT2_HUMAN;M3K7_HUMAN;TLR2_HUMAN;TRAF5_HUMAN;TRAF6_HUMAN;TSC1_HUMAN;CO5_HUMAN;ZN736_HUMAN;ZN814_HUMAN;ZFP37_HUMAN;ZNF8_HUMAN;ZNF43_HUMAN;ZNF84_HUMAN;ZNF85_HUMAN;ZNF90_HUMAN;ZN132_HUMAN;ZN133_HUMAN;ZN177_HUMAN;ZN195_HUMAN;ZN419_HUMAN;ZN430_HUMAN;ZN436_HUMAN;ZN611_HUMAN;ZNF93_HUMAN;ZN333_HUMAN;ZN527_HUMAN;ZN587_HUMAN;TRADD_HUMAN;TNR14_HUMAN;EI2BD_HUMAN;EI2BB_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN845_HUMAN;ZN764_HUMAN;ZN670_HUMAN;ZN101_HUMAN"	"80/2206"
"9613"	"linear_decreasing"	"KEGG"	"path:hsa01240"	"Biosynthesis of cofactors - Homo sapiens (human)"	"132/17829"	1.17860380779692	0.740366818105334	0.0275338265428664	1	1.59191873403115	"UDB11_HUMAN;MTDC_HUMAN;RDH13_HUMAN;COX10_HUMAN;COX15_HUMAN;VKORL_HUMAN;PUR8_HUMAN;DYR_HUMAN;NQO1_HUMAN;RDHE2_HUMAN;DYR2_HUMAN;GSH0_HUMAN;SERC_HUMAN;I23O1_HUMAN;NDKM_HUMAN;KCY_HUMAN;COQ3_HUMAN;PMM2_HUMAN;PLPP_HUMAN;UD2B7_HUMAN;UDB15_HUMAN;VKOR1_HUMAN;UD2A3_HUMAN;COASY_HUMAN;PDXK_HUMAN;NFS1_HUMAN;RGN_HUMAN"	"26/2206"
