"component"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"PC1"	"REACTOME_pathway"	"R-HSA-6785807"	"Interleukin-4 and Interleukin-13 signaling"	11	589	44	5974	1.86757215619694	0.736524941412789	0.00798971229701276	0.281304453790657	2.53565365025467	"P15692;P11142;P07900;P08670;O15392;P21397;P08123;P48431;P14625;P35398;P01100;O15524"
"PC3"	"REACTOME_pathway"	"R-HSA-9013148"	"CDC42 GTPase cycle"	16	598	77	5974	2.67558528428094	1.28891864747238	0.00978260501398307	1	2.07583720627199	"Q13459;Q52LW3;Q6NZY7;P51149;Q68EM7;Q96PY5;Q96QB1;Q00587;Q14161;Q6IAA8;Q9NRR3;Q07960;Q14344;Q9Y4F1;Q9UKI2;Q9NYF5;Q96RU3"
"PC3"	"REACTOME_pathway"	"R-HSA-9013406"	"RHOQ GTPase cycle"	10	598	39	5974	1.67224080267559	0.652828925343154	0.010659205916005	1	2.5615298859446	"Q9HD26;Q68EM7;Q3SXY8;Q9UKI2;Q00587;Q6IAA8;Q96RU3;Q96QB1;Q14161;Q07960;P51149"
"PC2"	"REACTOME_pathway"	"R-HSA-8957275"	"Post-translational protein phosphorylation"	12	589	51	5974	2.03735144312394	0.853699363910278	0.0112948676732406	1	2.38649755318086	"P05067;P34741;P02649;P08582;P07942;Q16270;Q12841;O14791;P24821;Q06481;Q86UP2;P01042;P01034"
"PC1"	"REACTOME_pathway"	"R-HSA-3769402"	"Deactivation of the beta-catenin transactivating complex"	7	589	23	5974	1.18845500848896	0.385001673920321	0.0140657443115618	0.475422157730789	3.08688270465786	"Q04727;P48431;Q06945;P98170;P63104;P62979;P0CG47;Q9UN79"
"PC2"	"REACTOME_pathway"	"R-HSA-3000170"	"Syndecan interactions"	6	589	18	5974	1.01867572156197	0.301305657850686	0.016105387281461	1	3.38087153367289	"P05106;P07996;P06756;P34741;P24821;P31431;P01137"
"PC2"	"REACTOME_pathway"	"R-HSA-198933"	"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"	7	589	25	5974	1.18845500848896	0.418480080348175	0.0199275537608491	1	2.83993208828523	"Q6PI73;P31994;P13164;P43629;Q9UKJ0;P20138;Q29980;P78310"
"PC3"	"REACTOME_pathway"	"R-HSA-5628897"	"TP53 Regulates Metabolic Genes"	11	598	50	5974	1.83946488294314	0.836960160696351	0.0219666717797837	1	2.19779264214047	"Q6IAA8;P31946;O94925;P60484;Q92574;P12074;P10606;P10176;P14854;P09669;P20674;P61981"
"PC3"	"REACTOME_pathway"	"R-HSA-9013404"	"RAC2 GTPase cycle"	10	598	44	5974	1.67224080267559	0.736524941412789	0.0266683719437685	1	2.27044694435999	"Q9NYB9;Q07960;P05556;Q68EM7;Q9Y512;Q00587;P51149;Q14185;Q6IAA8;P50402;Q14161"
"PC1"	"REACTOME_pathway"	"R-HSA-8866654"	"E3 ubiquitin ligases ubiquitinate target proteins"	7	589	27	5974	1.18845500848896	0.451958486776029	0.0273081465651772	0.79446001821967	2.62956674841225	"Q93079;P62979;P61077;P0CG47;Q99880;Q9P0P0;Q9BUN8;Q99879"
"PC1"	"REACTOME_pathway"	"R-HSA-8950505"	"Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation"	7	589	27	5974	1.18845500848896	0.451958486776029	0.0273081465651772	0.79446001821967	2.62956674841225	"Q53EL6;P07355;P84077;P22626;P23528;O14979;Q9UL46;P62937"
"PC1"	"REACTOME_pathway"	"R-HSA-606279"	"Deposition of new CENPA-containing nucleosomes at the centromere"	5	589	15	5974	0.848896434634975	0.251088048208905	0.0274318256437115	0.79446001821967	3.38087153367289	"Q99879;Q93079;Q6FI13;Q16576;Q99880;P06748"
"PC2"	"REACTOME_pathway"	"R-HSA-2129379"	"Molecules associated with elastic fibres"	5	589	15	5974	0.848896434634975	0.251088048208905	0.0274318256437115	1	3.38087153367289	"P01137;P53708;Q9UBX5;Q12805;P06756;P05106"
"PC1"	"REACTOME_pathway"	"R-HSA-9609690"	"HCMV Early Events"	10	589	46	5974	1.69779286926995	0.770003347840643	0.029380999642296	0.79446001821967	2.20491621761276	"Q9BQE3;Q13885;Q16576;Q99879;P19419;Q93079;O43237;Q99880;Q14204;P63167;Q6FI13"
"PC3"	"REACTOME_pathway"	"R-HSA-1660662"	"Glycosphingolipid metabolism"	6	598	21	5974	1.00334448160535	0.351523267492467	0.0299801318283254	1	2.85427615862398	"P06865;Q8NBJ7;Q9HCG7;Q9NZD2;Q9NXE4;P17900;P10619"
"PC1"	"REACTOME_pathway"	"R-HSA-8856825"	"Cargo recognition for clathrin-mediated endocytosis"	12	589	59	5974	2.03735144312394	0.987612989621694	0.0318162421536271	0.814688624842876	2.06290466461397	"Q9UBC2;P0CG47;P42566;Q99075;P62979;P53680;P63027;P35070;O95208;Q9BQI5;Q9BV40;O43493;Q14108"
"PC1"	"REACTOME_pathway"	"R-HSA-2559582"	"Senescence-Associated Secretory Phenotype (SASP)"	9	589	38	5974	1.52801358234295	0.636089722129227	0.0330974812378316	0.822569754293167	2.40219819497811	"P62979;P01100;Q8NHZ8;Q99879;P55273;Q6FI13;P05412;P0CG47;Q93079;Q99880"
"PC3"	"REACTOME_pathway"	"R-HSA-9013149"	"RAC1 GTPase cycle"	16	598	90	5974	2.67558528428094	1.50652828925343	0.0379857329106072	1	1.77599405425492	"Q9NYB9;Q52LW3;Q96QB1;Q68EM7;P50402;Q13459;Q96F07;P51149;Q9Y4F1;Q14185;Q14161;Q6IAA8;Q07960;P05556;Q00587;Q9NYF5;Q14344"
"PC1"	"REACTOME_pathway"	"R-HSA-9613829"	"Chaperone Mediated Autophagy"	4	589	11	5974	0.67911714770798	0.184131235353197	0.0381582170831199	0.921248383863896	3.68822349127952	"P0CG47;P08670;P62979;P11142;P07900"
"PC3"	"REACTOME_pathway"	"R-HSA-9013405"	"RHOD GTPase cycle"	6	598	23	5974	1.00334448160535	0.385001673920321	0.0413084400101688	1	2.60607823178712	"Q07960;Q9UEY8;P51149;Q68EM7;P50402;P47756;Q02952"
"PC1"	"REACTOME_pathway"	"R-HSA-6811436"	"COPI-independent Golgi-to-ER retrograde traffic"	7	589	30	5974	1.18845500848896	0.502176096417811	0.0415383996092822	0.974998546384541	2.36661007357102	"Q9NZ32;Q9BQE3;Q96G01;P63167;Q14204;Q10471;O43237;Q13885"
"PC1"	"REACTOME_pathway"	"R-HSA-2559586"	"DNA Damage/Telomere Stress Induced Senescence"	5	589	18	5974	0.848896434634975	0.301305657850686	0.0477938453637756	1	2.81739294472741	"P54274;Q13315;Q99880;Q99879;Q93079;Q6FI13"
"PC1"	"REACTOME_pathway"	"R-HSA-9692916"	"SARS-CoV-1 activates/modulates innate immune responses"	5	589	18	5974	0.848896434634975	0.301305657850686	0.0477938453637756	1	2.81739294472741	"Q15366;P62979;P0CG47;P62937;Q92617;P25963"
