"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"NPHS2"	"correlated"	"KEGG"	"path:hsa04670"	"Leukocyte transendothelial migration - Homo sapiens (human)"	"109/17829"	2.01342281879195	0.611363508890011	0.0106038106200138	1	3.29333169139831	"ML12B_HUMAN;MYL9_HUMAN;ML12A_HUMAN;CTNA1_HUMAN;MOES_HUMAN;VAV2_HUMAN;ACTN4_HUMAN"	"6/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa05205"	"Proteoglycans in cancer - Homo sapiens (human)"	"193/17829"	2.68456375838926	1.0825060295025	0.0160600446449233	1	2.47995270716695	"CATL1_HUMAN;FLNA_HUMAN;ITAV_HUMAN;ITB3_HUMAN;MOES_HUMAN;SDC4_HUMAN;VAV2_HUMAN;VEGFA_HUMAN;KCC2A_HUMAN"	"8/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa04530"	"Tight junction - Homo sapiens (human)"	"160/17829"	2.3489932885906	0.897414324976162	0.0183407186181905	1	2.61751258389262	"ML12B_HUMAN;MYL9_HUMAN;ML12A_HUMAN;SYNPO_HUMAN;MOES_HUMAN;MYH9_HUMAN;ACTN4_HUMAN;ARHG2_HUMAN"	"7/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa04612"	"Antigen processing and presentation - Homo sapiens (human)"	"59/17829"	1.34228187919463	0.33092153233496	0.0184193149629482	1	4.05619383460357	"CATL1_HUMAN;HLAF_HUMAN;TPSN_HUMAN;CALR_HUMAN;CALX_HUMAN"	"4/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa00513"	"Various types of N-glycan biosynthesis - Homo sapiens (human)"	"37/17829"	1.00671140939597	0.207527062650738	0.0260610909962304	1	4.85098857246508	"B4GT1_HUMAN;HEXA_HUMAN;RPN1_HUMAN;TUSC3_HUMAN"	"3/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa04514"	"Cell adhesion molecules - Homo sapiens (human)"	"137/17829"	2.01342281879195	0.768411015760839	0.027904734046984	1	2.62024200264537	"NTNG1_HUMAN;HLAF_HUMAN;ITAV_HUMAN;ITB8_HUMAN;NLGN3_HUMAN;NECT2_HUMAN;SDC4_HUMAN"	"6/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa04962"	"Vasopressin-regulated water reabsorption - Homo sapiens (human)"	"42/17829"	1.00671140939597	0.235571260306243	0.0353204354562272	1	4.27348993288591	"CREB3_HUMAN;DC1I1_HUMAN;GDIR1_HUMAN;GDIR2_HUMAN"	"3/298"
"NPHS2"	"correlated"	"KEGG"	"path:hsa00510"	"N-Glycan biosynthesis - Homo sapiens (human)"	"48/17829"	1.00671140939597	0.269224297492849	0.0483666596652803	1	3.73930369127517	"B4GT1_HUMAN;MGT5A_HUMAN;RPN1_HUMAN;TUSC3_HUMAN"	"3/298"
"NPHS2"	"anticorrelated"	"KEGG"	"path:hsa05016"	"Huntington disease - Homo sapiens (human)"	"283/17829"	3.68663594470046	1.58730158730159	0.0218123303707932	1	2.32258064516129	"COX7B_HUMAN;AP2A2_HUMAN;EP300_HUMAN;ERN1_HUMAN;GRIA1_HUMAN;NDUS7_HUMAN;RPAB4_HUMAN;PPARG_HUMAN;ULK2_HUMAN"	"8/217"
"CD2AP"	"correlated"	"GO"	"0045494"	"photoreceptor cell maintenance "	"43/17829"	1.28205128205128	0.241180099837344	0.00317133789704056	1	5.31574239713775	"CRUM2_HUMAN;BBS4_HUMAN;NPHP4_HUMAN;NPHP3_HUMAN;PCD15_HUMAN;DRAM2_HUMAN"	"6/390"
"CD2AP"	"correlated"	"GO"	"0003085"	"negative regulation of systemic arterial blood pressure "	"15/17829"	0.769230769230769	0.0841325929665152	0.00584122094227523	1	9.14307692307692	"TKN4_HUMAN;BBS4_HUMAN;RHG42_HUMAN;TNFA_HUMAN"	"4/390"
"CD2AP"	"correlated"	"GO"	"0043154"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process "	"51/17829"	1.28205128205128	0.286050816086152	0.00617855668135567	1	4.48190045248869	"1433S_HUMAN;DNJB6_HUMAN;KS6A3_HUMAN;TNFA_HUMAN;VEGFA_HUMAN;BIRC5_HUMAN"	"6/390"
"CD2AP"	"correlated"	"GO"	"0005576"	"extracellular region "	"1702/17829"	13.5897435897436	9.54624488193393	0.00633254220235757	1	1.42356955617825	"PENK_HUMAN;PCOC2_HUMAN;PLIN2_HUMAN;TMPS2_HUMAN;DB118_HUMAN;ERFE_HUMAN;FGF13_HUMAN;CCD70_HUMAN;ITIH2_HUMAN;ITIH1_HUMAN;CCL1_HUMAN;CCL28_HUMAN;DRC4_HUMAN;ANGI_HUMAN;FGF1_HUMAN;CALU_HUMAN;CRIM1_HUMAN;NRG3_HUMAN;HTRA1_HUMAN;LIPR1_HUMAN;ISK14_HUMAN;NTNG1_HUMAN;PLA1A_HUMAN;NPHP3_HUMAN;RNS10_HUMAN;PCD15_HUMAN;PLAK_HUMAN;PRB3_HUMAN;TNFA_HUMAN;THIO_HUMAN;RNS12_HUMAN;IFNK_HUMAN;VWCE_HUMAN;VEGFA_HUMAN;RFX3_HUMAN;ZA2G_HUMAN;TR11B_HUMAN;THSD1_HUMAN;RECK_HUMAN;WNT6_HUMAN;ZP3_HUMAN;PDIA1_HUMAN;FAM3C_HUMAN;IL25_HUMAN;IL5_HUMAN;MZB1_HUMAN;MAMC2_HUMAN;F180A_HUMAN;ACLY_HUMAN;BPIB2_HUMAN;CO6A2_HUMAN;CNPY4_HUMAN;DNJC3_HUMAN;CCD40_HUMAN"	"54/390"
"CD2AP"	"correlated"	"GO"	"0050804"	"modulation of chemical synaptic transmission "	"55/17829"	1.28205128205128	0.308486174210556	0.00825751329062543	1	4.15594405594406	"GRIK2_HUMAN;NLGN3_HUMAN;NRG3_HUMAN;NTNG1_HUMAN;AKA12_HUMAN;CX3C1_HUMAN"	"6/390"
"CD2AP"	"correlated"	"GO"	"0032835"	"glomerulus development "	"7/17829"	0.512820512820513	0.0392618767177071	0.014211273398919	1	13.0615384615385	"PLCE1_HUMAN;TCF21_HUMAN;AMPE_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"1903721"	"positive regulation of I-kappaB phosphorylation "	"7/17829"	0.512820512820513	0.0392618767177071	0.014211273398919	1	13.0615384615385	"TNFA_HUMAN;TRAF2_HUMAN;CX3C1_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"0016485"	"protein processing "	"66/17829"	1.28205128205128	0.370183409052667	0.0163644686793503	1	3.46328671328671	"NEP_HUMAN;TMPSC_HUMAN;PSN2_HUMAN;AFG32_HUMAN;NICA_HUMAN;P2RX7_HUMAN"	"6/390"
"CD2AP"	"correlated"	"GO"	"0036064"	"ciliary basal body "	"149/17829"	2.05128205128205	0.835717090134051	0.0174848929054333	1	2.45451729478575	"PSB4_HUMAN;BBS4_HUMAN;CFA20_HUMAN;DRC4_HUMAN;NPHP4_HUMAN;TALD3_HUMAN;DZI1L_HUMAN;CENPJ_HUMAN;CK097_HUMAN"	"9/390"
"CD2AP"	"correlated"	"GO"	"0006651"	"diacylglycerol biosynthetic process "	"8/17829"	0.512820512820513	0.0448707162488081	0.0175209980923678	1	11.4288461538462	"ANGI_HUMAN;PLCE1_HUMAN;MOGT2_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"0008528"	"G protein-coupled peptide receptor activity "	"44/17829"	1.02564102564103	0.246788939368445	0.0176955279521185	1	4.15594405594406	"S1PR2_HUMAN;RL3R1_HUMAN;GIPR_HUMAN;GHRHR_HUMAN;CX3C1_HUMAN"	"5/390"
"CD2AP"	"correlated"	"GO"	"0043025"	"neuronal cell body "	"321/17829"	3.58974358974359	1.80043748948343	0.0177552623150945	1	1.99381739755572	"PENK_HUMAN;NEP_HUMAN;PTPRN_HUMAN;PSN2_HUMAN;GNAT1_HUMAN;ANGI_HUMAN;FXR1_HUMAN;NMD3A_HUMAN;P2RX7_HUMAN;TTBK1_HUMAN;TNFA_HUMAN;TRPM5_HUMAN;TANC1_HUMAN;CNTN2_HUMAN;AKA12_HUMAN"	"15/390"
"CD2AP"	"correlated"	"GO"	"0009314"	"response to radiation "	"25/17829"	0.769230769230769	0.140220988277525	0.0201148688391201	1	5.48584615384615	"PENK_HUMAN;TNFA_HUMAN;THIO_HUMAN;TNR11_HUMAN"	"4/390"
"CD2AP"	"correlated"	"GO"	"0016477"	"cell migration "	"237/17829"	2.82051282051282	1.32929496887094	0.0206540150126593	1	2.12181110029211	"SH3K1_HUMAN;CD2AP_HUMAN;ANGI_HUMAN;ITB8_HUMAN;NCK2_HUMAN;NTNG1_HUMAN;PLAK_HUMAN;TGBR3_HUMAN;AMPE_HUMAN;ATRN1_HUMAN;FMNL2_HUMAN;CTNA1_HUMAN"	"12/390"
"CD2AP"	"correlated"	"GO"	"0002931"	"response to ischemia "	"49/17829"	1.02564102564103	0.27483313702395	0.0245677501443707	1	3.73186813186813	"KCC2A_HUMAN;P2RX7_HUMAN;SQSTM_HUMAN;AIFM1_HUMAN;CX3C1_HUMAN"	"5/390"
"CD2AP"	"correlated"	"GO"	"1902093"	"positive regulation of flagellated sperm motility "	"10/17829"	0.512820512820513	0.0560883953110102	0.0250008064073792	1	9.14307692307692	"TKN4_HUMAN;PRD14_HUMAN;RNS10_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"0060287"	"epithelial cilium movement involved in determination of left/right asymmetry "	"11/17829"	0.512820512820513	0.0616972348421112	0.029144235180035	1	8.31188811188811	"NPHP3_HUMAN;RFX3_HUMAN;CCD40_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"0043122"	"regulation of I-kappaB kinase/NF-kappaB signaling "	"31/17829"	0.769230769230769	0.173874025464131	0.0335383874211994	1	4.42406947890819	"TNFA_HUMAN;SQSTM_HUMAN;WDR83_HUMAN;TRAF2_HUMAN"	"4/390"
"CD2AP"	"correlated"	"GO"	"0007612"	"learning "	"56/17829"	1.02564102564103	0.314095013741657	0.0365665285500825	1	3.26538461538461	"NLGN3_HUMAN;FGF13_HUMAN;NCKX2_HUMAN;PLCB1_HUMAN;CNTN2_HUMAN"	"5/390"
"CD2AP"	"correlated"	"GO"	"0016050"	"vesicle organization "	"13/17829"	0.512820512820513	0.0729149139043132	0.0381747031840515	1	7.03313609467456	"CD2AP_HUMAN;EPS15_HUMAN;WASL_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"0002687"	"positive regulation of leukocyte migration "	"13/17829"	0.512820512820513	0.0729149139043132	0.0381747031840515	1	7.03313609467456	"VEGFA_HUMAN;MADCA_HUMAN;ZP3_HUMAN"	"3/390"
"CD2AP"	"correlated"	"GO"	"0005938"	"cell cortex "	"146/17829"	1.79487179487179	0.818890571540748	0.04185746128948	1	2.1918335089568	"PSN2_HUMAN;FGF1_HUMAN;ML12B_HUMAN;TRAF2_HUMAN;ATRAP_HUMAN;CYTIP_HUMAN;CLIC5_HUMAN;AKA12_HUMAN"	"8/390"
"CD2AP"	"correlated"	"GO"	"0001917"	"photoreceptor inner segment "	"60/17829"	1.02564102564103	0.336530371866061	0.044697350082354	1	3.04769230769231	"GNAT1_HUMAN;BBS4_HUMAN;NCKX2_HUMAN;TALD3_HUMAN;DRAM2_HUMAN"	"5/390"
"CD2AP"	"correlated"	"GO"	"0001666"	"response to hypoxia "	"149/17829"	1.79487179487179	0.835717090134051	0.0456590428119864	1	2.14770263293753	"PENK_HUMAN;ANGI_HUMAN;TNFA_HUMAN;XRCC1_HUMAN;VEGFA_HUMAN;TGBR3_HUMAN;WDR83_HUMAN;ATRAP_HUMAN"	"8/390"
"CD2AP"	"anticorrelated"	"GO"	"0097602"	"cullin family protein binding "	"23/17829"	2.1505376344086	0.129003309215323	0.0070457032878021	1	16.6704067321178	"RBX1_HUMAN;KLHL3_HUMAN;KCD17_HUMAN"	"3/93"
"CD2AP"	"anticorrelated"	"GO"	"0042060"	"wound healing "	"85/17829"	3.2258064516129	0.476751360143586	0.010096665128914	1	6.76622390891841	"SMAD3_HUMAN;EPIPL_HUMAN;PAI2_HUMAN;SPRR3_HUMAN"	"4/93"
"CD2AP"	"anticorrelated"	"GO"	"0031463"	"Cul3-RING ubiquitin ligase complex "	"35/17829"	2.1505376344086	0.196309383588536	0.0150393651757796	1	10.9548387096774	"RBX1_HUMAN;KLHL3_HUMAN;KCD17_HUMAN"	"3/93"
"CD2AP"	"anticorrelated"	"GO"	"0043065"	"positive regulation of apoptotic process "	"285/17829"	5.37634408602151	1.59851926636379	0.0159230821996336	1	3.36332767402377	"DNM1L_HUMAN;FAF1_HUMAN;PNMA5_HUMAN;ST17B_HUMAN;TNFB_HUMAN;HXA5_HUMAN"	"6/93"
"CD2AP"	"anticorrelated"	"GO"	"0007166"	"cell surface receptor signaling pathway "	"212/17829"	4.3010752688172	1.18907398059342	0.0240648821888628	1	3.61716372489349	"PRL_HUMAN;EDNRB_HUMAN;AGRE2_HUMAN;CLC4A_HUMAN;AGRG2_HUMAN"	"5/93"
"CD2AP"	"anticorrelated"	"GO"	"0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific "	"440/17829"	6.45161290322581	2.46788939368445	0.0256701189608243	1	2.61422287390029	"SMAD3_HUMAN;CEBPE_HUMAN;NKX28_HUMAN;NFIA_HUMAN;SPIC_HUMAN;ZN345_HUMAN;HXA5_HUMAN"	"7/93"
"CD2AP"	"anticorrelated"	"GO"	"0070294"	"renal sodium ion absorption "	"8/17829"	1.0752688172043	0.0448707162488081	0.0446420341903813	1	23.9637096774194	"KLHL3_HUMAN;EDNRB_HUMAN"	"2/93"
"CD2AP"	"correlated"	"KEGG"	"path:hsa05010"	"Alzheimer disease - Homo sapiens (human)"	"365/17829"	4.1025641025641	2.04722642885187	0.00939384710777653	1	2.00396206533193	"QCR10_HUMAN;COX6C_HUMAN;DVL2_HUMAN;PLCB1_HUMAN;NICA_HUMAN;S39A1_HUMAN;NEP_HUMAN;NDUA8_HUMAN;NDUV1_HUMAN;NDUS4_HUMAN;PSN2_HUMAN;PSA4_HUMAN;PSB4_HUMAN;PRS4_HUMAN;TNFA_HUMAN;TRAF2_HUMAN;WNT6_HUMAN"	"16/390"
"CD2AP"	"correlated"	"KEGG"	"path:hsa05014"	"Amyotrophic lateral sclerosis - Homo sapiens (human)"	"334/17829"	3.58974358974359	1.87335240338774	0.0202728314562169	1	1.91621372639337	"NRG3_HUMAN;QCR10_HUMAN;COX6C_HUMAN;DYH8_HUMAN;ANGI_HUMAN;NDUA8_HUMAN;NDUV1_HUMAN;NDUS4_HUMAN;NUP88_HUMAN;PSA4_HUMAN;PSB4_HUMAN;PRS4_HUMAN;TNFA_HUMAN;TRAF2_HUMAN;SQSTM_HUMAN"	"14/390"
"CD2AP"	"correlated"	"KEGG"	"path:hsa05012"	"Parkinson disease - Homo sapiens (human)"	"248/17829"	2.82051282051282	1.39099220371305	0.0247387736688802	1	2.02769851116625	"QCR10_HUMAN;ADCY5_HUMAN;COX6C_HUMAN;S39A1_HUMAN;NDUA8_HUMAN;NDUV1_HUMAN;NDUS4_HUMAN;PSA4_HUMAN;PSB4_HUMAN;PRS4_HUMAN;THIO_HUMAN;KCC2A_HUMAN"	"11/390"
"CD2AP"	"correlated"	"KEGG"	"path:hsa05022"	"Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)"	"452/17829"	4.1025641025641	2.53519546805766	0.0484949411429821	1	1.61824370319946	"QCR10_HUMAN;COX6C_HUMAN;DYH8_HUMAN;DVL2_HUMAN;PLCB1_HUMAN;NDUA8_HUMAN;NDUV1_HUMAN;NDUS4_HUMAN;PSN2_HUMAN;PSA4_HUMAN;PSB4_HUMAN;PRS4_HUMAN;TNFA_HUMAN;TRAF2_HUMAN;WNT6_HUMAN;KCC2A_HUMAN;SQSTM_HUMAN"	"16/390"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa04217"	"Necroptosis - Homo sapiens (human)"	"143/17829"	4.3010752688172	0.802064052947445	0.00661777509171152	0.708101934813133	5.36250845928265	"PA24B_HUMAN;DNM1L_HUMAN;FAF1_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"4/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa00592"	"alpha-Linolenic acid metabolism - Homo sapiens (human)"	"24/17829"	2.1505376344086	0.134612148746424	0.00760786467338408	0.814041520052096	15.9758064516129	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa00591"	"Linoleic acid metabolism - Homo sapiens (human)"	"28/17829"	2.1505376344086	0.157047506870828	0.0100503099416711	1	13.6935483870968	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa04724"	"Glutamatergic synapse - Homo sapiens (human)"	"105/17829"	3.2258064516129	0.588928150765607	0.0174772499080287	1	5.47741935483871	"PA24B_HUMAN;PA24E_HUMAN;NMDZ1_HUMAN;PA24B_HUMAN"	"3/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa00565"	"Ether lipid metabolism - Homo sapiens (human)"	"49/17829"	2.1505376344086	0.27483313702395	0.0275091521865346	1	7.82488479262673	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa04913"	"Ovarian steroidogenesis - Homo sapiens (human)"	"50/17829"	2.1505376344086	0.280441976555051	0.0285168327223428	1	7.66838709677419	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa04370"	"VEGF signaling pathway - Homo sapiens (human)"	"57/17829"	2.1505376344086	0.319703853272758	0.0359715137456742	1	6.72665534804754	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa04730"	"Long-term depression - Homo sapiens (human)"	"57/17829"	2.1505376344086	0.319703853272758	0.0359715137456742	1	6.72665534804754	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa00590"	"Arachidonic acid metabolism - Homo sapiens (human)"	"58/17829"	2.1505376344086	0.325312692803859	0.0370917408502955	1	6.61067853170189	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"CD2AP"	"anticorrelated"	"KEGG"	"path:hsa04664"	"Fc epsilon RI signaling pathway - Homo sapiens (human)"	"65/17829"	2.1505376344086	0.364574569521566	0.0452976072893902	1	5.89875930521092	"PA24B_HUMAN;PA24E_HUMAN;PA24B_HUMAN"	"2/93"
"PDGFRB"	"correlated"	"GO"	"0070062"	"extracellular exosome "	"1936/17829"	27.1739130434783	10.8587133322116	3.7401292315282e-10	7.9851759093127e-07	2.50249842795544	"CAP1_HUMAN;PECA1_HUMAN;PCNA_HUMAN;TINAL_HUMAN;PLOD1_HUMAN;TLN1_HUMAN;RNAS1_HUMAN;SSBP_HUMAN;LGMN_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;HS90A_HUMAN;HG2A_HUMAN;DAF_HUMAN;FGL2_HUMAN;CFAI_HUMAN;ANXA5_HUMAN;ANO6_HUMAN;GANAB_HUMAN;CATH_HUMAN;CPNE3_HUMAN;LDHA_HUMAN;GNAI2_HUMAN;RL4_HUMAN;S10AB_HUMAN;SPTN1_HUMAN;RS14_HUMAN;SUCR1_HUMAN;SH3L3_HUMAN;SPTB2_HUMAN;PSMD3_HUMAN;TCPG_HUMAN;PPGB_HUMAN;TX1B3_HUMAN;ZPI_HUMAN;NCKP1_HUMAN;RAB13_HUMAN;RALB_HUMAN;AHNK_HUMAN;CDC42_HUMAN;ARPC3_HUMAN;ARP3_HUMAN;HNRPL_HUMAN;A4_HUMAN;CLH1_HUMAN;CLIC1_HUMAN;ASAH1_HUMAN;CATB_HUMAN;ANXA6_HUMAN;CD63_HUMAN;CD81_HUMAN"	"51/184"
"PDGFRB"	"correlated"	"GO"	"0005925"	"focal adhesion "	"392/17829"	10.8695652173913	2.1986650961916	5.74199247322049e-09	1.22591539303257e-05	4.94371118012422	"CAP1_HUMAN;TLN1_HUMAN;PTN12_HUMAN;ITB1_HUMAN;ANXA5_HUMAN;ITA6_HUMAN;FZD1_HUMAN;CPNE3_HUMAN;RL4_HUMAN;MUC18_HUMAN;RS14_HUMAN;PGFRB_HUMAN;TENS3_HUMAN;NCKP1_HUMAN;AHNK_HUMAN;CDC42_HUMAN;ARPC3_HUMAN;ARP3_HUMAN;CLH1_HUMAN;ANXA6_HUMAN;CD81_HUMAN"	"21/184"
"PDGFRB"	"correlated"	"GO"	"0016020"	"membrane "	"1978/17829"	23.9130434782609	11.0942845925178	5.46423979285797e-07	0.00116661519577518	2.15543807974678	"PGBD1_HUMAN;STT3A_HUMAN;STAU2_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;HS90A_HUMAN;HG2A_HUMAN;NPAL2_HUMAN;CFAI_HUMAN;ANXA5_HUMAN;ANO6_HUMAN;GANAB_HUMAN;DLRB1_HUMAN;DQA1_HUMAN;LDHA_HUMAN;GNAI2_HUMAN;P4K2A_HUMAN;RL4_HUMAN;SPTN1_HUMAN;RS14_HUMAN;STT3B_HUMAN;PGFRB_HUMAN;USP9X_HUMAN;PLPP3_HUMAN;PSMD3_HUMAN;PPGB_HUMAN;AHNK_HUMAN;CDC42_HUMAN;ARPC3_HUMAN;ARP3_HUMAN;IF4G2_HUMAN;HNRPQ_HUMAN;IFM1_HUMAN;HNRPL_HUMAN;DMA_HUMAN;KAP0_HUMAN;DERL1_HUMAN;DPB1_HUMAN;A4_HUMAN;CLH1_HUMAN;CLCA_HUMAN;CLIC1_HUMAN;BI1_HUMAN;ANXA6_HUMAN;CD81_HUMAN"	"45/184"
"PDGFRB"	"correlated"	"GO"	"0001934"	"positive regulation of protein phosphorylation "	"191/17829"	5.97826086956522	1.07128835044029	5.93960843395527e-06	0.0126810640064945	5.58044047348054	"PECA1_HUMAN;HS90A_HUMAN;HG2A_HUMAN;IGF2_HUMAN;FZD1_HUMAN;VGFR2_HUMAN;VGFR3_HUMAN;RBCC1_HUMAN;RALB_HUMAN;HIPK2_HUMAN;A4_HUMAN;CCND1_HUMAN"	"12/184"
"PDGFRB"	"correlated"	"GO"	"0023026"	"MHC class II protein complex binding "	"24/17829"	2.71739130434783	0.134612148746424	9.09073267089283e-06	0.0194087142523562	20.1868206521739	"HS90A_HUMAN;HG2A_HUMAN;DQA1_HUMAN;DMA_HUMAN;DPB1_HUMAN;CD81_HUMAN"	"6/184"
"PDGFRB"	"correlated"	"GO"	"0045121"	"membrane raft "	"225/17829"	5.97826086956522	1.26198889449773	2.55650965183621e-05	0.0545814810667031	4.73717391304348	"PECA1_HUMAN;AT1A1_HUMAN;ITB1_HUMAN;DAF_HUMAN;GNAI2_HUMAN;P4K2A_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;TGFR2_HUMAN;GPM6B_HUMAN;A4_HUMAN;CASP3_HUMAN"	"12/184"
"PDGFRB"	"correlated"	"GO"	"0042470"	"melanosome "	"97/17829"	3.80434782608696	0.544057434516798	8.18266304914338e-05	0.174699856099211	6.99254818467055	"AT1A1_HUMAN;ITB1_HUMAN;HS90A_HUMAN;GANAB_HUMAN;CLH1_HUMAN;CATB_HUMAN;ANXA6_HUMAN;CD63_HUMAN"	"8/184"
"PDGFRB"	"correlated"	"GO"	"0030335"	"positive regulation of cell migration "	"228/17829"	5.43478260869565	1.27881541309103	0.000141350002597673	0.301782255546032	4.24985697940503	"PECA1_HUMAN;MYLK_HUMAN;ITB1_HUMAN;ITA6_HUMAN;CATH_HUMAN;CPNE3_HUMAN;GNAI2_HUMAN;MUC18_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN;ZO1_HUMAN"	"11/184"
"PDGFRB"	"correlated"	"GO"	"0045296"	"cadherin binding "	"289/17829"	5.97826086956522	1.62095462448819	0.00021761620768072	0.464610603398337	3.68811117797503	"TLN1_HUMAN;ITB1_HUMAN;ITA6_HUMAN;LDHA_HUMAN;NOTC3_HUMAN;SPTN1_HUMAN;SPTB2_HUMAN;VGFR2_HUMAN;ZO1_HUMAN;AHNK_HUMAN;IF4G2_HUMAN;CLIC1_HUMAN"	"12/184"
"PDGFRB"	"correlated"	"GO"	"0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II "	"27/17829"	2.17391304347826	0.151438667339727	0.000243083309412159	0.518982865594961	14.3550724637681	"LGMN_HUMAN;HG2A_HUMAN;DQA1_HUMAN;DMA_HUMAN;DPB1_HUMAN"	"5/184"
"PDGFRB"	"correlated"	"GO"	"0005576"	"extracellular region "	"1702/17829"	17.3913043478261	9.54624488193393	0.000546478395193204	1	1.82179533030195	"CAP1_HUMAN;OXLA_HUMAN;TINAL_HUMAN;TLN1_HUMAN;LGMN_HUMAN;HMN6_HUMAN;EGFL7_HUMAN;HS90A_HUMAN;DAF_HUMAN;FGL2_HUMAN;IGF2_HUMAN;HMN4_HUMAN;ATS1_HUMAN;CFAI_HUMAN;ANXA5_HUMAN;LY96_HUMAN;CALM1_HUMAN;CATH_HUMAN;HMN10_HUMAN;MUC18_HUMAN;NOTC3_HUMAN;S10AB_HUMAN;SPTN1_HUMAN;PSMD3_HUMAN;VGFR2_HUMAN;PPGB_HUMAN;MUCEN_HUMAN;VGFR3_HUMAN;IBP4_HUMAN;IBP5_HUMAN;A4_HUMAN;ASAH1_HUMAN;CATB_HUMAN"	"33/184"
"PDGFRB"	"correlated"	"GO"	"0042613"	"MHC class II protein complex "	"14/17829"	1.6304347826087	0.0785237534354142	0.0005968433179981	1	20.7635869565217	"HG2A_HUMAN;DQA1_HUMAN;DMA_HUMAN;DPB1_HUMAN"	"4/184"
"PDGFRB"	"correlated"	"GO"	"0043410"	"positive regulation of MAPK cascade "	"146/17829"	3.80434782608696	0.818890571540748	0.000868032870277895	1	4.64573406789756	"HG2A_HUMAN;IGF2_HUMAN;JCAD_HUMAN;VGFR2_HUMAN;VGFR3_HUMAN;IBP4_HUMAN;A4_HUMAN;CD81_HUMAN"	"8/184"
"PDGFRB"	"correlated"	"GO"	"0008284"	"positive regulation of cell population proliferation "	"460/17829"	7.06521739130435	2.58006618430647	0.000942285179653109	1	2.73838610586011	"LGMN_HUMAN;ITB1_HUMAN;MEIS2_HUMAN;IGF2_HUMAN;CATH_HUMAN;CUL4A_HUMAN;GNAI2_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN;ZO1_HUMAN;TGFR2_HUMAN;VGFR3_HUMAN;HIPK2_HUMAN;CD81_HUMAN"	"14/184"
"PDGFRB"	"correlated"	"GO"	"2000563"	"positive regulation of CD4-positive, alpha-beta T cell proliferation "	"4/17829"	1.08695652173913	0.0224353581244041	0.00144231156236057	1	48.4483695652174	"DAF_HUMAN;TGFR2_HUMAN;CD81_HUMAN"	"3/184"
"PDGFRB"	"correlated"	"GO"	"0005764"	"lysosome "	"262/17829"	4.89130434782609	1.46951595714847	0.00162186824545667	1	3.32851393959509	"OXLA_HUMAN;TINAL_HUMAN;LGMN_HUMAN;HG2A_HUMAN;CATH_HUMAN;PPGB_HUMAN;RBCC1_HUMAN;CLH1_HUMAN;ASAH1_HUMAN;CATB_HUMAN"	"10/184"
