"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"NPHS2"	"correlated"	"GO"	"0002039"	"p53 binding "	"65/17829"	0.827586206896552	0.364574569521566	0.0128865718882816	1	2.27000530503979	"HIF1A_HUMAN;KMT5A_HUMAN;P53_HUMAN;PO4F2_HUMAN;CHD8_HUMAN;P73_HUMAN;PTTG_HUMAN;TIF1A_HUMAN;Z385A_HUMAN;UBP7_HUMAN;NUAK1_HUMAN;NTRK3_HUMAN;EHMT2_HUMAN"	"13/1450"
"NPHS2"	"correlated"	"GO"	"0005856"	"cytoskeleton "	"402/17829"	3.24137931034483	2.25475349150261	0.0133216769601506	1	1.43757591353577	"PEPL_HUMAN;RAPH1_HUMAN;TM9S2_HUMAN;LRP1_HUMAN;MALD1_HUMAN;DPYL2_HUMAN;FRM4B_HUMAN;MACF1_HUMAN;NR1I3_HUMAN;JAK1_HUMAN;FAAH1_HUMAN;CE295_HUMAN;FRMD5_HUMAN;DAG1_HUMAN;PRAF3_HUMAN;DNJC7_HUMAN;MRP_HUMAN;SGCB_HUMAN;ODF3B_HUMAN;RIPR2_HUMAN;SHIP1_HUMAN;SPIR1_HUMAN;STXB1_HUMAN;SRC8_HUMAN;PLAK_HUMAN;SSH2_HUMAN;SPY2_HUMAN;TRIP6_HUMAN;PTN21_HUMAN;MK01_HUMAN;RHBT3_HUMAN;OSB10_HUMAN;ZC12A_HUMAN;KAZRN_HUMAN;PDIA1_HUMAN;RAI14_HUMAN;DGKG_HUMAN;ABI1_HUMAN;DYL2_HUMAN;HIP1_HUMAN;AUTS2_HUMAN;DOCK2_HUMAN;DYRK3_HUMAN;ACTT1_HUMAN;CNN3_HUMAN;AKA12_HUMAN;ENAH_HUMAN;ALDOC_HUMAN"	"48/1450"
"NPHS2"	"correlated"	"GO"	"0005788"	"endoplasmic reticulum lumen "	"290/17829"	2.48275862068966	1.62656346401929	0.0135068969530698	1	1.52638287752675	"LAMB2_HUMAN;RDH5_HUMAN;SEP15_HUMAN;SELM_HUMAN;CSPG2_HUMAN;FA5_HUMAN;ERP29_HUMAN;ATL1_HUMAN;B2MG_HUMAN;ENAM_HUMAN;ENPL_HUMAN;GT252_HUMAN;APOL1_HUMAN;GANAB_HUMAN;CALR_HUMAN;CALU_HUMAN;DAG1_HUMAN;PDIA6_HUMAN;CRDL1_HUMAN;KTN1_HUMAN;SCG2_HUMAN;SDF2L_HUMAN;MK01_HUMAN;TIMP1_HUMAN;PDIA1_HUMAN;RCN2_HUMAN;RCN3_HUMAN;BACE1_HUMAN;IBP1_HUMAN;IBP5_HUMAN;IBP7_HUMAN;IC1_HUMAN;A4_HUMAN;CO3A1_HUMAN;CO4A2_HUMAN;G6PE_HUMAN;ADA17_HUMAN"	"37/1450"
"NPHS2"	"correlated"	"GO"	"0034097"	"response to cytokine "	"44/17829"	0.620689655172414	0.246788939368445	0.0142841562700456	1	2.51506269592477	"TIMP3_HUMAN;MAPK2_HUMAN;RELB_HUMAN;PPA5_HUMAN;TNR11_HUMAN;TIMP1_HUMAN;REL_HUMAN;IL6RB_HUMAN;CO3A1_HUMAN;B2CL1_HUMAN"	"10/1450"
"NPHS2"	"correlated"	"GO"	"0043235"	"receptor complex "	"205/17829"	1.86206896551724	1.14981210387571	0.0158685423144836	1	1.61945500420521	"LRP1_HUMAN;ITB1_HUMAN;ALK_HUMAN;EPHB2_HUMAN;GPR20_HUMAN;I12R1_HUMAN;MUSK_HUMAN;EGLN_HUMAN;ITA3_HUMAN;ANPRA_HUMAN;EPHA1_HUMAN;EPHA2_HUMAN;GPR61_HUMAN;PLA2R_HUMAN;P2RX2_HUMAN;P2RX6_HUMAN;PGFRB_HUMAN;CRLF1_HUMAN;OLR1_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;NTRK3_HUMAN;TGFR2_HUMAN;PTPRB_HUMAN;ADA2A_HUMAN;IL6RB_HUMAN;A4_HUMAN;DDR1_HUMAN"	"28/1450"
"NPHS2"	"correlated"	"GO"	"0016021"	"integral component of membrane "	"3275/17829"	20.4827586206897	18.3689494643558	0.0159383559573832	1	1.1150751250329	"PGAP3_HUMAN;PD2R_HUMAN;PDE3A_HUMAN;TM244_HUMAN;VAPB_HUMAN;VAS1_HUMAN;RDH5_HUMAN;PTAFR_HUMAN;SYNE3_HUMAN;TA2R8_HUMAN;SYPL1_HUMAN;TM145_HUMAN;TMCC2_HUMAN;TMED1_HUMAN;TRAM1_HUMAN;TMED4_HUMAN;TIP_HUMAN;TMTC1_HUMAN;TMTC2_HUMAN;TMTC3_HUMAN;RTL1_HUMAN;SMAGP_HUMAN;TM9S1_HUMAN;TLCD5_HUMAN;TMM47_HUMAN;S2611_HUMAN;S1PR1_HUMAN;TM204_HUMAN;TNMD_HUMAN;TM50B_HUMAN;TR13C_HUMAN;S35G6_HUMAN;S29A1_HUMAN;LRR3C_HUMAN;LMBD1_HUMAN;HERP1_HUMAN;LRP10_HUMAN;MALD1_HUMAN;AT1A3_HUMAN;MOT3_HUMAN;C5AR2_HUMAN;LRAD1_HUMAN;K2013_HUMAN;CRUM2_HUMAN;KTAP2_HUMAN;F162B_HUMAN;CXB7_HUMAN;CTL1_HUMAN;IFM10_HUMAN;EXTL1_HUMAN;MKS3_HUMAN;GOLI_HUMAN;MA1A1_HUMAN;MRGX3_HUMAN;LETM1_HUMAN;L37A2_HUMAN;I17RD_HUMAN;NFIP2_HUMAN;CS018_HUMAN;ARMD4_HUMAN;ATP9A_HUMAN;B3GT4_HUMAN;CAC1C_HUMAN;DISP1_HUMAN;EPHX3_HUMAN;LFG1_HUMAN;DG2L6_HUMAN;EGLN_HUMAN;IMPA3_HUMAN;AGRG4_HUMAN;CAD11_HUMAN;BAP29_HUMAN;CD1B_HUMAN;FND3A_HUMAN;FADS1_HUMAN;FAAH1_HUMAN;CKLF1_HUMAN;AQP3_HUMAN;ANPRA_HUMAN;AMPQ_HUMAN;ANTR2_HUMAN;G6PC1_HUMAN;FRMD5_HUMAN;CBPD_HUMAN;DAG1_HUMAN;HAVR2_HUMAN;MEGF8_HUMAN;MGT5A_HUMAN;MOT6_HUMAN;MOT5_HUMAN;ODC_HUMAN;CP8B1_HUMAN;MTFP1_HUMAN;OR2V2_HUMAN;MCAT_HUMAN;NRSN1_HUMAN;PIANP_HUMAN;CGT_HUMAN;PKHL1_HUMAN;K154L_HUMAN;NCLN_HUMAN;EMC10_HUMAN;GPR61_HUMAN;FKRP_HUMAN;PILRA_HUMAN;O51H1_HUMAN;O14K1_HUMAN;P2Y14_HUMAN;PCFT_HUMAN;LRC59_HUMAN;M4A8_HUMAN;MANS1_HUMAN;MFRN1_HUMAN;OR1L8_HUMAN;O2AG1_HUMAN;PRT1B_HUMAN;PTHD4_HUMAN;PTC2_HUMAN;RN223_HUMAN;MUC16_HUMAN;PRAF3_HUMAN;RENR_HUMAN;CEND_HUMAN;CRFR1_HUMAN;CNTP2_HUMAN;OR2T1_HUMAN;OR2L5_HUMAN;P3IP1_HUMAN;PRRT4_HUMAN;LAIR1_HUMAN;KTN1_HUMAN;LHPL6_HUMAN;PLA2R_HUMAN;PP4P1_HUMAN;PP4P2_HUMAN;O10AD_HUMAN;PAQR3_HUMAN;SMIM2_HUMAN;SL9A1_HUMAN;SL9A2_HUMAN;SIM30_HUMAN;SIM40_HUMAN;T2R39_HUMAN;TM131_HUMAN;NOC4L_HUMAN;SC22C_HUMAN;SPCS3_HUMAN;MS4A3_HUMAN;ORML2_HUMAN;ORML1_HUMAN;PPA5_HUMAN;OR7D4_HUMAN;O10V1_HUMAN;SMCO3_HUMAN;SPIT2_HUMAN;SDC3_HUMAN;SORC2_HUMAN;PIGW_HUMAN;RN139_HUMAN;PTTG_HUMAN;SE1L1_HUMAN;SCAM2_HUMAN;MUC22_HUMAN;MRFL_HUMAN;PRTG_HUMAN;SCAM1_HUMAN;STML1_HUMAN;MC4R_HUMAN;NCPR_HUMAN;NFIP1_HUMAN;TPSN_HUMAN;TM247_HUMAN;SELT_HUMAN;T2R30_HUMAN;T179A_HUMAN;SCMC1_HUMAN;SATT_HUMAN;SCRB2_HUMAN;REEP5_HUMAN;VA0E1_HUMAN;S35E4_HUMAN;TM177_HUMAN;SMO_HUMAN;O4A16_HUMAN;TM249_HUMAN;PGES2_HUMAN;TEX2_HUMAN;YIPF5_HUMAN;TNR11_HUMAN;TMM72_HUMAN;PLAT3_HUMAN;ZN219_HUMAN;PTPRO_HUMAN;T2R38_HUMAN;PTPRC_HUMAN;MUC21_HUMAN;O10R2_HUMAN;TMM51_HUMAN;TNFL9_HUMAN;TM187_HUMAN;TN13B_HUMAN;TNR27_HUMAN;O10P1_HUMAN;VTI1A_HUMAN;TGFR2_HUMAN;TM214_HUMAN;XYLT1_HUMAN;UCP4_HUMAN;ZDH11_HUMAN;TF_HUMAN;TM164_HUMAN;LIGO1_HUMAN;LTC4S_HUMAN;POMT2_HUMAN;TPST2_HUMAN;LAP4A_HUMAN;ABCBB_HUMAN;AGRF2_HUMAN;ALG14_HUMAN;CERS3_HUMAN;DGKE_HUMAN;ASTRB_HUMAN;AT8A2_HUMAN;AT134_HUMAN;AT135_HUMAN;ABHEA_HUMAN;ACM2_HUMAN;BACE1_HUMAN;AMFR_HUMAN;AVL9_HUMAN;CAD20_HUMAN;CADH9_HUMAN;COQ8B_HUMAN;FUT8_HUMAN;HYEP_HUMAN;DAD1_HUMAN;NB5R1_HUMAN;IFM1_HUMAN;NSG1_HUMAN;NTCP7_HUMAN;NPTXR_HUMAN;NGBR_HUMAN;IFM3_HUMAN;LMF1_HUMAN;OR4S2_HUMAN;L1CAM_HUMAN;HS3SA_HUMAN;M4A15_HUMAN;CX6A1_HUMAN;FADS6_HUMAN;CERS2_HUMAN;EBPL_HUMAN;A4_HUMAN;AMD_HUMAN;ADA11_HUMAN;CFTR_HUMAN;CNNM2_HUMAN;CLD5_HUMAN;CL17A_HUMAN;CHST6_HUMAN;CHST9_HUMAN;CLD8_HUMAN;CLDN2_HUMAN;CLC4C_HUMAN;CLC4K_HUMAN;CLC14_HUMAN;CLGN_HUMAN;CK024_HUMAN;CP4X1_HUMAN;DLK2_HUMAN;GHC1_HUMAN;GHC2_HUMAN;GL8D1_HUMAN;GIMA1_HUMAN;BI1_HUMAN;AMGO3_HUMAN;AGRF5_HUMAN;AGRG2_HUMAN;AGRL4_HUMAN;DHB7_HUMAN;FPR1_HUMAN;ADA32_HUMAN;AGRG5_HUMAN;AGRA2_HUMAN;B2CL1_HUMAN;BOK_HUMAN;FLVC1_HUMAN;CC107_HUMAN;EMD_HUMAN;F1891_HUMAN;CD7_HUMAN;EMC7_HUMAN;EDAR_HUMAN;DMAC1_HUMAN;B4GT3_HUMAN;AGTR1_HUMAN;ANO7_HUMAN;CPT1B_HUMAN"	"298/1450"
"NPHS2"	"correlated"	"GO"	"0008191"	"metalloendopeptidase inhibitor activity "	"16/17829"	0.344827586206897	0.0897414324976162	0.0160459464813477	1	3.84245689655172	"TICN1_HUMAN;TICN2_HUMAN;TICN3_HUMAN;TIMP3_HUMAN;LXN_HUMAN;TIMP1_HUMAN"	"6/1450"
"NPHS2"	"correlated"	"GO"	"0007568"	"aging "	"129/17829"	1.31034482758621	0.723540299512031	0.0164192159537024	1	1.81101844426624	"KRT83_HUMAN;JUND_HUMAN;CDN1C_HUMAN;DAG1_HUMAN;SIN3A_HUMAN;PGFRB_HUMAN;TGFR2_HUMAN;TIMP1_HUMAN;AT8A2_HUMAN;AMFR_HUMAN;APOD_HUMAN;IBP1_HUMAN;IBP2_HUMAN;IBP5_HUMAN;IC1_HUMAN;IRAK1_HUMAN;CO4A2_HUMAN;BECN1_HUMAN;CARM1_HUMAN;CCN2_HUMAN"	"20/1450"
"NPHS2"	"correlated"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	8.75862068965517	7.2017499579337	0.0170365415453595	1	1.21617950370609	"PE2R2_HUMAN;PLXD1_HUMAN;SSR2_HUMAN;PGRC1_HUMAN;PTAFR_HUMAN;SYPL1_HUMAN;S2611_HUMAN;TRBM_HUMAN;TM9S2_HUMAN;SEM4G_HUMAN;S29A1_HUMAN;GPR17_HUMAN;LRP1_HUMAN;MOT3_HUMAN;ALK_HUMAN;GLRB_HUMAN;JAM2_HUMAN;EPHB2_HUMAN;GPR4_HUMAN;GPR20_HUMAN;HBEGF_HUMAN;FLRT3_HUMAN;MYMX_HUMAN;FAT1_HUMAN;LT4R1_HUMAN;CALRL_HUMAN;MUSK_HUMAN;CAC1C_HUMAN;FACE2_HUMAN;CXA1_HUMAN;LAMP1_HUMAN;GRM3_HUMAN;AGRG4_HUMAN;FZD4_HUMAN;DRB1_HUMAN;COPT2_HUMAN;EPHA1_HUMAN;EPHA2_HUMAN;MOT6_HUMAN;MOT5_HUMAN;DLL1_HUMAN;MRC1_HUMAN;EFNB2_HUMAN;OPRM_HUMAN;OR6T1_HUMAN;KCNK6_HUMAN;CCR4_HUMAN;FCERB_HUMAN;PKR1_HUMAN;S22AB_HUMAN;CRFR1_HUMAN;KTN1_HUMAN;PLA2R_HUMAN;S22AH_HUMAN;OR5T1_HUMAN;P2RY8_HUMAN;SGCB_HUMAN;SL9A1_HUMAN;P2RX2_HUMAN;P2RX6_HUMAN;OX2G_HUMAN;SCNNA_HUMAN;SO1A2_HUMAN;PODXL_HUMAN;SORC2_HUMAN;MTR1L_HUMAN;PGFRB_HUMAN;PTPRG_HUMAN;TSN18_HUMAN;SATT_HUMAN;S38A5_HUMAN;TM11E_HUMAN;TRPM6_HUMAN;TSN3_HUMAN;VIPR2_HUMAN;OLR1_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;PTPRO_HUMAN;PTPRC_HUMAN;TRHDE_HUMAN;TNR27_HUMAN;NTRK3_HUMAN;PACC1_HUMAN;UR2R_HUMAN;TGFR2_HUMAN;PTPRB_HUMAN;TF_HUMAN;TSN10_HUMAN;PODO_HUMAN;TSN9_HUMAN;AA2AR_HUMAN;ADA2A_HUMAN;CD9_HUMAN;AT11C_HUMAN;ACM2_HUMAN;BACE1_HUMAN;NAC2_HUMAN;NAC3_HUMAN;CD151_HUMAN;GRIK3_HUMAN;HLAC_HUMAN;FCERG_HUMAN;HLAB_HUMAN;5HT2C_HUMAN;BCAM_HUMAN;ACHB_HUMAN;A4_HUMAN;AA1R_HUMAN;CFTR_HUMAN;CLC2D_HUMAN;GBRB3_HUMAN;BI1_HUMAN;AGRG2_HUMAN;AGRL4_HUMAN;AGRG5_HUMAN;CXCR5_HUMAN;GP176_HUMAN;ADA17_HUMAN;ADA23_HUMAN;CD63_HUMAN;CD6_HUMAN;CLCN5_HUMAN;CTLA4_HUMAN;DRD2_HUMAN;ACTHR_HUMAN;AGTR1_HUMAN;DDR1_HUMAN"	"128/1450"
"NPHS2"	"correlated"	"GO"	"0035024"	"negative regulation of Rho protein signal transduction "	"23/17829"	0.413793103448276	0.129003309215323	0.0171012150421425	1	3.20761619190405	"ITB1_HUMAN;ITA3_HUMAN;RIPR1_HUMAN;RIPR2_HUMAN;BACD3_HUMAN;BACD2_HUMAN;BCL6_HUMAN"	"7/1450"
"NPHS2"	"correlated"	"GO"	"0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway "	"31/17829"	0.482758620689655	0.173874025464131	0.0192262778156618	1	2.77648498331479	"S1PR1_HUMAN;GPR17_HUMAN;GPR4_HUMAN;GPR20_HUMAN;P2RY8_HUMAN;5HT2C_HUMAN;DRD2_HUMAN;AGTR1_HUMAN"	"8/1450"
"NPHS2"	"correlated"	"GO"	"0046425"	"regulation of receptor signaling pathway via JAK-STAT "	"11/17829"	0.275862068965517	0.0616972348421112	0.0205737102943885	1	4.47122257053292	"EPHB2_HUMAN;HES1_HUMAN;DOT1L_HUMAN;PTPRC_HUMAN;IL9_HUMAN"	"5/1450"
"NPHS2"	"correlated"	"GO"	"0042127"	"regulation of cell population proliferation "	"140/17829"	1.37931034482759	0.785237534354142	0.0207803779017737	1	1.75655172413793	"PE2R2_HUMAN;ALK_HUMAN;FANCA_HUMAN;HP1B3_HUMAN;AP2A_HUMAN;GKN2_HUMAN;EGLN_HUMAN;JUND_HUMAN;MAFG_HUMAN;RN126_HUMAN;NR5A2_HUMAN;SGK1_HUMAN;PLAK_HUMAN;TXNIP_HUMAN;TGFB1_HUMAN;PDS5B_HUMAN;NUAK1_HUMAN;TGFR2_HUMAN;CLUS_HUMAN;BCL6_HUMAN;AGTR1_HUMAN"	"21/1450"
"NPHS2"	"correlated"	"GO"	"0005178"	"integrin binding "	"142/17829"	1.37931034482759	0.796455213416344	0.0218847467402799	1	1.73181155900923	"LAMB2_HUMAN;ITB1_HUMAN;JAM2_HUMAN;ITAX_HUMAN;ITA3_HUMAN;FRMD5_HUMAN;ESM1_HUMAN;CALR_HUMAN;ITB8_HUMAN;PTN_HUMAN;VGFR2_HUMAN;PDIA1_HUMAN;CD9_HUMAN;CD151_HUMAN;A4_HUMAN;ADA11_HUMAN;CO3A1_HUMAN;ADA17_HUMAN;ADA23_HUMAN;EDIL3_HUMAN;CCN2_HUMAN"	"21/1450"
"NPHS2"	"correlated"	"GO"	"0004704"	"NF-kappaB-inducing kinase activity "	"6/17829"	0.206896551724138	0.0336530371866061	0.0237635533611086	1	6.14793103448276	"M3K14_HUMAN;ALK_HUMAN;RIPK3_HUMAN;IRAK1_HUMAN"	"4/1450"
"NPHS2"	"correlated"	"GO"	"0050927"	"positive regulation of positive chemotaxis "	"12/17829"	0.275862068965517	0.0673060743732122	0.0258716119058817	1	4.09862068965517	"S1PR1_HUMAN;CCR4_HUMAN;VGFR2_HUMAN;NTRK3_HUMAN;TF_HUMAN"	"5/1450"
"NPHS2"	"correlated"	"GO"	"0005539"	"glycosaminoglycan binding "	"26/17829"	0.413793103448276	0.145829827808626	0.0270644055475908	1	2.83750663129974	"PGS1_HUMAN;TICN2_HUMAN;TICN3_HUMAN;CSPG2_HUMAN;EGLN_HUMAN;SULF1_HUMAN;TGFR2_HUMAN"	"7/1450"
"NPHS2"	"correlated"	"GO"	"0005520"	"insulin-like growth factor binding "	"19/17829"	0.344827586206897	0.106567951090919	0.0279322121596671	1	3.23575317604356	"HTRA3_HUMAN;ESM1_HUMAN;IBP1_HUMAN;IBP7_HUMAN;ALS_HUMAN;CCN2_HUMAN"	"6/1450"
"NPHS2"	"correlated"	"GO"	"0007420"	"brain development "	"227/17829"	1.93103448275862	1.27320657355993	0.0295789624689379	1	1.51667021114993	"VCY1_HUMAN;RAB18_HUMAN;S1PR1_HUMAN;SAS10_HUMAN;MAP1S_HUMAN;GRHL2_HUMAN;HPCA_HUMAN;DPYL2_HUMAN;CAH10_HUMAN;NKX22_HUMAN;NCOA6_HUMAN;CHD8_HUMAN;CNTP2_HUMAN;PA1B3_HUMAN;STXB3_HUMAN;PTPRG_HUMAN;SERA_HUMAN;SHRM4_HUMAN;ZFHX2_HUMAN;UBE3A_HUMAN;XRCC5_HUMAN;TGFR2_HUMAN;AFG2H_HUMAN;APOD_HUMAN;HMX3_HUMAN;H2AW_HUMAN;HES5_HUMAN;AMGO3_HUMAN;BOK_HUMAN"	"29/1450"
"NPHS2"	"correlated"	"GO"	"0045296"	"cadherin binding "	"289/17829"	2.3448275862069	1.62095462448819	0.0313877577989516	1	1.44657200811359	"LIMA1_HUMAN;PEPL_HUMAN;VAPB_HUMAN;SHOT1_HUMAN;RL6_HUMAN;ITB1_HUMAN;KINH_HUMAN;MACF1_HUMAN;ARVC_HUMAN;DIAP3_HUMAN;CAD11_HUMAN;EVPL_HUMAN;EPHA2_HUMAN;LASP1_HUMAN;LRC59_HUMAN;NIBA2_HUMAN;RL24_HUMAN;KTN1_HUMAN;RTN4_HUMAN;PRDX6_HUMAN;SRC8_HUMAN;RS2_HUMAN;PLAK_HUMAN;VASP_HUMAN;VGFR2_HUMAN;PTPRO_HUMAN;TWF2_HUMAN;PTPRB_HUMAN;ABI1_HUMAN;CAD20_HUMAN;CADH9_HUMAN;IF4H_HUMAN;MYO1B_HUMAN;EMD_HUMAN;ALDOA_HUMAN"	"35/1450"
"NPHS2"	"correlated"	"GO"	"0031089"	"platelet dense granule lumen "	"13/17829"	0.275862068965517	0.0729149139043132	0.0319139564558434	1	3.78334217506631	"TIMP3_HUMAN;LG3BP_HUMAN;KAIN_HUMAN;TETN_HUMAN;APOH_HUMAN"	"5/1450"
"NPHS2"	"correlated"	"GO"	"0045741"	"positive regulation of epidermal growth factor-activated receptor activity "	"13/17829"	0.275862068965517	0.0729149139043132	0.0319139564558434	1	3.78334217506631	"HBEGF_HUMAN;FBXW7_HUMAN;ADA2A_HUMAN;AA1R_HUMAN;ADA17_HUMAN"	"5/1450"
"NPHS2"	"correlated"	"GO"	"0004169"	"dolichyl-phosphate-mannose-protein mannosyltransferase activity "	"7/17829"	0.206896551724138	0.0392618767177071	0.032125213273894	1	5.26965517241379	"TMTC1_HUMAN;TMTC2_HUMAN;TMTC3_HUMAN;POMT2_HUMAN"	"4/1450"
"NPHS2"	"correlated"	"GO"	"0030001"	"metal ion transport "	"7/17829"	0.206896551724138	0.0392618767177071	0.032125213273894	1	5.26965517241379	"NFIP2_HUMAN;NFIP1_HUMAN;NAC2_HUMAN;NAC3_HUMAN"	"4/1450"
"NPHS2"	"correlated"	"GO"	"0001649"	"osteoblast differentiation "	"103/17829"	1.03448275862069	0.577710471703405	0.0326080825742397	1	1.79065952460663	"ITA11_HUMAN;CSPG2_HUMAN;ATPB_HUMAN;NR1I3_HUMAN;CXA1_HUMAN;BAP29_HUMAN;EPHA2_HUMAN;FHL2_HUMAN;MBB1A_HUMAN;SFRP1_HUMAN;SMO_HUMAN;NOGG_HUMAN;RS15_HUMAN;T53I2_HUMAN;THOC4_HUMAN;IBP5_HUMAN"	"16/1450"
"NPHS2"	"correlated"	"GO"	"0016327"	"apicolateral plasma membrane "	"20/17829"	0.344827586206897	0.11217679062202	0.0328670497464851	1	3.07396551724138	"TRBM_HUMAN;CRUM2_HUMAN;K1C19_HUMAN;PLAK_HUMAN;CLD5_HUMAN;CLD8_HUMAN"	"6/1450"
"NPHS2"	"correlated"	"GO"	"0048019"	"receptor antagonist activity "	"20/17829"	0.344827586206897	0.11217679062202	0.0328670497464851	1	3.07396551724138	"HMN6_HUMAN;HMN4_HUMAN;HMN3_HUMAN;I18BP_HUMAN;DKK3_HUMAN;DKK2_HUMAN"	"6/1450"
"NPHS2"	"correlated"	"GO"	"0001525"	"angiogenesis "	"218/17829"	1.86206896551724	1.22272701778002	0.0350527857222541	1	1.52288199936729	"PLXD1_HUMAN;S1PR1_HUMAN;HIF1A_HUMAN;EGFL7_HUMAN;EPHB2_HUMAN;ATPB_HUMAN;CALRL_HUMAN;MEOX2_HUMAN;ELA_HUMAN;ANGP2_HUMAN;ESM1_HUMAN;EPHA1_HUMAN;EMC10_HUMAN;RHOJ_HUMAN;SCG2_HUMAN;RN213_HUMAN;PGFRB_HUMAN;PANK2_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;ZC12A_HUMAN;PTPRB_HUMAN;APOD_HUMAN;HXB13_HUMAN;NGBR_HUMAN;CCL2_HUMAN;CO4A2_HUMAN;CCN2_HUMAN"	"28/1450"
"NPHS2"	"correlated"	"GO"	"0004714"	"transmembrane receptor protein tyrosine kinase activity "	"50/17829"	0.620689655172414	0.280441976555051	0.0384013569182869	1	2.21325517241379	"ALK_HUMAN;EPHB2_HUMAN;MUSK_HUMAN;EPHA1_HUMAN;EPHA2_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN;TIE2_HUMAN;NTRK3_HUMAN;DDR1_HUMAN"	"10/1450"
"NPHS2"	"correlated"	"GO"	"0019901"	"protein kinase binding "	"431/17829"	3.24137931034483	2.41740983790454	0.0407789568207474	1	1.34084806784543	"PIWL1_HUMAN;SASH1_HUMAN;TRIB3_HUMAN;SPDE5_HUMAN;HIF1A_HUMAN;M3K2_HUMAN;JIP2_HUMAN;BAG5_HUMAN;CDN1B_HUMAN;B3GT4_HUMAN;FA83C_HUMAN;FRMD5_HUMAN;GATA6_HUMAN;CALM1_HUMAN;GRB7_HUMAN;EPHA1_HUMAN;P53_HUMAN;RELB_HUMAN;BC11A_HUMAN;P73_HUMAN;PR15A_HUMAN;MLKL_HUMAN;STXB1_HUMAN;PLAK_HUMAN;TRIMM_HUMAN;PGFRB_HUMAN;SPY2_HUMAN;PTN_HUMAN;PTPRC_HUMAN;TRI14_HUMAN;RHBT3_HUMAN;TCAM1_HUMAN;TTP_HUMAN;CCYL1_HUMAN;ADA2A_HUMAN;CEP68_HUMAN;CDK13_HUMAN;CCNK_HUMAN;DELE1_HUMAN;FBX7_HUMAN;NBEA_HUMAN;IRAK1_HUMAN;CE192_HUMAN;AMD_HUMAN;BECN1_HUMAN;B2CL1_HUMAN;DNJA3_HUMAN;CD6_HUMAN"	"48/1450"
"NPHS2"	"correlated"	"GO"	"0010977"	"negative regulation of neuron projection development "	"62/17829"	0.689655172413793	0.347748050928263	0.0411505523691678	1	1.98320355951057	"TICN1_HUMAN;BAG5_HUMAN;HES1_HUMAN;B2MG_HUMAN;EFNB2_HUMAN;BC11A_HUMAN;PAQR3_HUMAN;PTPRG_HUMAN;PTPRO_HUMAN;R4RL2_HUMAN;AMGO3_HUMAN"	"11/1450"
"NPHS2"	"correlated"	"GO"	"0042531"	"positive regulation of tyrosine phosphorylation of STAT protein "	"62/17829"	0.689655172413793	0.347748050928263	0.0411505523691678	1	1.98320355951057	"HES1_HUMAN;IL13_HUMAN;CSH2_HUMAN;PTK6_HUMAN;CRLF1_HUMAN;IL21_HUMAN;IL6RB_HUMAN;IFNG_HUMAN;CNTF_HUMAN;HES5_HUMAN;CTF1_HUMAN"	"11/1450"
