"enriched_for"	"type"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"low_in_alport_f"	"GO"	"GO"	"0030335"	"positive regulation of cell migration "	"19/911"	"228/17829"	2.08562019758507	1.27881541309103	0.0344663792001239	1	1.63090010976948	"PD1L1_HUMAN;RHOC_HUMAN;SEM3G_HUMAN;LRA25_HUMAN;MAZ_HUMAN;HBEGF_HUMAN;ITAX_HUMAN;CAD13_HUMAN;FA83H_HUMAN;CCN1_HUMAN;MK_HUMAN;SPB3_HUMAN;SEM6C_HUMAN;RET_HUMAN;ZN703_HUMAN;IGF1_HUMAN;MMP7_HUMAN;AIF1_HUMAN;CLD3_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0031424"	"keratinization "	"6/911"	"46/17829"	0.658616904500549	0.258006618430647	0.0357514319537979	1	2.55271321529137	"LCE3B_HUMAN;LCE3A_HUMAN;LCE4A_HUMAN;SPR2A_HUMAN;TGM1_HUMAN;SPR2E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005844"	"polysome "	"5/911"	"34/17829"	0.548847420417124	0.190700544057435	0.0360490468062972	1	2.87805901724027	"RL10L_HUMAN;CALR_HUMAN;RS4Y1_HUMAN;RS6_HUMAN;MSI2H_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030168"	"platelet activation "	"7/911"	"59/17829"	0.768386388583974	0.33092153233496	0.0364081131485104	1	2.32195947831588	"GPVI_HUMAN;ATS13_HUMAN;PF4V_HUMAN;PLF4_HUMAN;PPIA_HUMAN;RAP2B_HUMAN;DGKA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0002503"	"peptide antigen assembly with MHC class II protein complex "	"3/911"	"13/17829"	0.329308452250274	0.0729149139043132	0.0375732841236322	1	4.51633876551549	"DQA2_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0035815"	"positive regulation of renal sodium excretion "	"3/911"	"13/17829"	0.329308452250274	0.0729149139043132	0.0375732841236322	1	4.51633876551549	"EDNRB_HUMAN;NEU1_HUMAN;ANGT_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001706"	"endoderm formation "	"3/911"	"13/17829"	0.329308452250274	0.0729149139043132	0.0375732841236322	1	4.51633876551549	"EOMES_HUMAN;DUS1_HUMAN;DKK1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0047834"	"D-threo-aldose 1-dehydrogenase activity "	"3/911"	"13/17829"	0.329308452250274	0.0729149139043132	0.0375732841236322	1	4.51633876551549	"KCAB3_HUMAN;ARK72_HUMAN;AK1C4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030154"	"cell differentiation "	"39/911"	"555/17829"	4.28100987925357	3.11290593976106	0.0391480573650313	1	1.37524549796778	"SYT3_HUMAN;SPIB_HUMAN;FGF21_HUMAN;ID3_HUMAN;DDX3Y_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;INHA_HUMAN;NR1H3_HUMAN;MK_HUMAN;FGF17_HUMAN;GTR14_HUMAN;SFRP4_HUMAN;SOX4_HUMAN;SPIC_HUMAN;PTK6_HUMAN;S5A1_HUMAN;OSGI1_HUMAN;SOX2_HUMAN;STYK1_HUMAN;SOX12_HUMAN;ZN431_HUMAN;ZIC3_HUMAN;TSPY1_HUMAN;ZFP41_HUMAN;TFF1_HUMAN;RHOB_HUMAN;NKX62_HUMAN;ZHX3_HUMAN;NKX24_HUMAN;DAZ4_HUMAN;CPLX2_HUMAN;INHBB_HUMAN;NDRG2_HUMAN;CRX_HUMAN;KTDAP_HUMAN;CODA1_HUMAN;AAMP_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000791"	"euchromatin "	"5/911"	"35/17829"	0.548847420417124	0.196309383588536	0.0396496072882756	1	2.79582875960483	"H10_HUMAN;H13_HUMAN;KLF4_HUMAN;H12_HUMAN;JUN_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1901363"	"heterocyclic compound binding "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"PDE4D_HUMAN;FABPL_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0060406"	"positive regulation of penile erection "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"EDNRB_HUMAN;NEU1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0046629"	"gamma-delta T cell activation "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"CXAR_HUMAN;MICB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0061469"	"regulation of type B pancreatic cell proliferation "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"ERRFI_HUMAN;NR4A1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0031630"	"regulation of synaptic vesicle fusion to presynaptic active zone membrane "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"CPLX3_HUMAN;CPLX2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0040020"	"regulation of meiotic nuclear division "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"GPR3_HUMAN;CALR_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1904399"	"heparan sulfate binding "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"MK_HUMAN;PPIA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045263"	"proton-transporting ATP synthase complex, coupling factor F(o) "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"ATPK_HUMAN;AT5G2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0004459"	"L-lactate dehydrogenase activity "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"LDHB_HUMAN;LDHC_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0038128"	"ERBB2 signaling pathway "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"PTK6_HUMAN;CHIP_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0098556"	"cytoplasmic side of rough endoplasmic reticulum membrane "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"RL27_HUMAN;RS29_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006710"	"androgen catabolic process "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"S5A1_HUMAN;H17B6_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0097049"	"motor neuron apoptotic process "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"RED1_HUMAN;ATF2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0010706"	"ganglioside biosynthetic process via lactosylceramide "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"SIA4B_HUMAN;B4GT5_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042596"	"fear response "	"2/911"	"5/17829"	0.21953896816685	0.0280441976555051	0.0402987157525405	1	7.82832052689352	"ADRB1_HUMAN;DRD4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0050482"	"arachidonic acid secretion "	"4/911"	"24/17829"	0.439077936333699	0.134612148746424	0.0416880561576618	1	3.26180021953897	"PA2G3_HUMAN;PA21B_HUMAN;PA2GF_HUMAN;DRD4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"2001234"	"negative regulation of apoptotic signaling pathway "	"4/911"	"24/17829"	0.439077936333699	0.134612148746424	0.0416880561576618	1	3.26180021953897	"MAZ_HUMAN;MEIS3_HUMAN;PCGF2_HUMAN;X3CL1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0023026"	"MHC class II protein complex binding "	"4/911"	"24/17829"	0.439077936333699	0.134612148746424	0.0416880561576618	1	3.26180021953897	"DQA2_HUMAN;DQB2_HUMAN;DQB1_HUMAN;AT1B1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0071222"	"cellular response to lipopolysaccharide "	"14/911"	"155/17829"	1.53677277716795	0.869370127320657	0.0424141091710365	1	1.76768528026628	"PD1L1_HUMAN;PDCD4_HUMAN;IRF8_HUMAN;EDNRB_HUMAN;ATS13_HUMAN;NR1H3_HUMAN;PF4V_HUMAN;CEBPB_HUMAN;PLF4_HUMAN;TTP_HUMAN;IL1FA_HUMAN;IL24_HUMAN;CXCL3_HUMAN;I36RA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0009409"	"response to cold "	"5/911"	"36/17829"	0.548847420417124	0.201918223119637	0.043461017046524	1	2.71816684961581	"LRP11_HUMAN;METRL_HUMAN;ADRB1_HUMAN;ACADV_HUMAN;ACO11_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0055119"	"relaxation of cardiac muscle "	"3/911"	"14/17829"	0.329308452250274	0.0785237534354142	0.0440591455864078	1	4.19374313940724	"PDE5A_HUMAN;RGS2_HUMAN;AT1B1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032482"	"Rab protein signal transduction "	"3/911"	"14/17829"	0.329308452250274	0.0785237534354142	0.0440591455864078	1	4.19374313940724	"RAB21_HUMAN;RAB4B_HUMAN;RB39A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042613"	"MHC class II protein complex "	"3/911"	"14/17829"	0.329308452250274	0.0785237534354142	0.0440591455864078	1	4.19374313940724	"DQA2_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0050966"	"detection of mechanical stimulus involved in sensory perception of pain "	"3/911"	"14/17829"	0.329308452250274	0.0785237534354142	0.0440591455864078	1	4.19374313940724	"CXCR4_HUMAN;ITA2_HUMAN;5HT2A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0048599"	"oocyte development "	"3/911"	"14/17829"	0.329308452250274	0.0785237534354142	0.0440591455864078	1	4.19374313940724	"ZGLP1_HUMAN;ZFY_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0007631"	"feeding behavior "	"4/911"	"25/17829"	0.439077936333699	0.140220988277525	0.0466070625760522	1	3.13132821075741	"GALR3_HUMAN;PRRP_HUMAN;NPB_HUMAN;NEGR1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0071392"	"cellular response to estradiol stimulus "	"5/911"	"37/17829"	0.548847420417124	0.207527062650738	0.0474847086714744	1	2.64470288070727	"ITA2_HUMAN;NRIP1_HUMAN;S5A1_HUMAN;ZN703_HUMAN;B2CL2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000977"	"RNA polymerase II transcription regulatory region sequence-specific DNA binding "	"24/911"	"309/17829"	2.6344676180022	1.73313141511021	0.0493163031341449	1	1.52006223823175	"RORA_HUMAN;DUX1_HUMAN;HIF3A_HUMAN;HMX1_HUMAN;CR3L3_HUMAN;ETV3_HUMAN;PRDM5_HUMAN;CEBPB_HUMAN;TCF24_HUMAN;STOX2_HUMAN;ZFP41_HUMAN;Z587B_HUMAN;ZN599_HUMAN;ZN764_HUMAN;ZN799_HUMAN;ZN684_HUMAN;ZN625_HUMAN;ZN391_HUMAN;ZFP57_HUMAN;ZN669_HUMAN;ATF2_HUMAN;HXB8_HUMAN;CRX_HUMAN;BARH2_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa05168"	"Herpes simplex virus 1 infection - Homo sapiens (human)"	"55/911"	"469/17829"	6.03732162458836	2.63054574008638	3.21181246959153e-08	1.00208549051256e-05	2.29508331012337	"ZN737_HUMAN;ZN267_HUMAN;IRF9_HUMAN;ZN816_HUMAN;ZN813_HUMAN;ZN684_HUMAN;ZN417_HUMAN;ZN599_HUMAN;ZN595_HUMAN;ZN782_HUMAN;ZN600_HUMAN;ZN383_HUMAN;ZN540_HUMAN;ZN431_HUMAN;ZN763_HUMAN;ZN454_HUMAN;Z354C_HUMAN;HLAC_HUMAN;DQA2_HUMAN;DQB1_HUMAN;HLAG_HUMAN;IFN16_HUMAN;ZN879_HUMAN;ZFP57_HUMAN;ZN888_HUMAN;ZN761_HUMAN;ZN470_HUMAN;Z324B_HUMAN;ZN506_HUMAN;IKBA_HUMAN;PO2F2_HUMAN;PP1B_HUMAN;ZN334_HUMAN;ZN253_HUMAN;ZN492_HUMAN;ZN814_HUMAN;ZN37A_HUMAN;ZNF43_HUMAN;ZNF85_HUMAN;ZNF90_HUMAN;ZN140_HUMAN;ZN208_HUMAN;ZN669_HUMAN;ZN430_HUMAN;CALR_HUMAN;ZN611_HUMAN;ZN577_HUMAN;ZN587_HUMAN;SRSF9_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZN799_HUMAN;ZN845_HUMAN;ZN461_HUMAN;ZN764_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa03010"	"Ribosome - Homo sapiens (human)"	"19/911"	"124/17829"	2.08562019758507	0.695496101856526	4.72715535010935e-05	0.0147487246923412	2.99875181473744	"RL10L_HUMAN;RL36_HUMAN;RT18C_HUMAN;RM04_HUMAN;RL8_HUMAN;RL21_HUMAN;RL27_HUMAN;RL31_HUMAN;RL35A_HUMAN;RL39_HUMAN;RLA0_HUMAN;RS4Y1_HUMAN;RS6_HUMAN;RS15A_HUMAN;RS16_HUMAN;RS29_HUMAN;RM34_HUMAN;RL23_HUMAN;RM33_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa04978"	"Mineral absorption - Homo sapiens (human)"	"9/911"	"53/17829"	0.987925356750823	0.297268495148354	0.00248053585755335	0.773927187556646	3.32334361990763	"FRIH_HUMAN;MT1A_HUMAN;MT1E_HUMAN;MT1M_HUMAN;MT1X_HUMAN;AT1A3_HUMAN;AT1B1_HUMAN;S39A4_HUMAN;M1BL1_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa05171"	"Coronavirus disease - COVID-19 - Homo sapiens (human)"	"22/911"	"216/17829"	2.41492864983535	1.21150933871782	0.00297907043352188	0.929469975258827	1.99332235638492	"IRF9_HUMAN;RL10L_HUMAN;HBEGF_HUMAN;FIBA_HUMAN;RL36_HUMAN;IFN16_HUMAN;JUN_HUMAN;IKBA_HUMAN;RL8_HUMAN;RL21_HUMAN;RL27_HUMAN;RL31_HUMAN;RL35A_HUMAN;RL39_HUMAN;RLA0_HUMAN;RS4Y1_HUMAN;RS6_HUMAN;RS15A_HUMAN;RS16_HUMAN;RS29_HUMAN;CO4B_HUMAN;RL23_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa04612"	"Antigen processing and presentation - Homo sapiens (human)"	"9/911"	"59/17829"	0.987925356750823	0.33092153233496	0.00468285439101212	1	2.98537647212041	"HLAC_HUMAN;DQA2_HUMAN;DQB1_HUMAN;HLAG_HUMAN;HS71B_HUMAN;HS71B_HUMAN;KLRD1_HUMAN;NFYA_HUMAN;CALR_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa05034"	"Alcoholism - Homo sapiens (human)"	"15/911"	"147/17829"	1.64654226125137	0.824499411071849	0.0136686503441579	1	1.99702054257488	"ATF2_HUMAN;H2A1A_HUMAN;GBG3_HUMAN;GBG5_HUMAN;NMDE1_HUMAN;AOFA_HUMAN;PP1B_HUMAN;H2A2A_HUMAN;KCC4_HUMAN;H31T_HUMAN;H2A2A_HUMAN;H2B1M_HUMAN;KKCC1_HUMAN;CR3L3_HUMAN;H2A3_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa00140"	"Steroid hormone biosynthesis - Homo sapiens (human)"	"7/911"	"48/17829"	0.768386388583974	0.269224297492849	0.0147783866779041	1	2.8540751920966	"UDB11_HUMAN;AK1C4_HUMAN;CP21A_HUMAN;DHI1_HUMAN;UDB28_HUMAN;S5A1_HUMAN;H17B6_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa00830"	"Retinol metabolism - Homo sapiens (human)"	"7/911"	"51/17829"	0.768386388583974	0.286050816086152	0.0193938992342267	1	2.68618841609092	"UDB11_HUMAN;RDH13_HUMAN;CP2A6_HUMAN;UDB28_HUMAN;CP2W1_HUMAN;H17B6_HUMAN;LRAT_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa05332"	"Graft-versus-host disease - Homo sapiens (human)"	"5/911"	"30/17829"	0.548847420417124	0.16826518593303	0.023707948945971	1	3.26180021953897	"HLAC_HUMAN;DQA2_HUMAN;DQB1_HUMAN;HLAG_HUMAN;KLRD1_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa05322"	"Systemic lupus erythematosus - Homo sapiens (human)"	"10/911"	"86/17829"	1.09769484083425	0.482360199674687	0.0249073542327773	1	2.27567457177137	"H2A1A_HUMAN;NMDE1_HUMAN;DQA2_HUMAN;DQB1_HUMAN;CO4B_HUMAN;H2A2A_HUMAN;H31T_HUMAN;H2A2A_HUMAN;H2B1M_HUMAN;H2A3_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa04964"	"Proximal tubule bicarbonate reclamation - Homo sapiens (human)"	"4/911"	"21/17829"	0.439077936333699	0.117785630153121	0.0287824780420576	1	3.72777167947311	"DIC_HUMAN;AQP1_HUMAN;AT1A3_HUMAN;AT1B1_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa00980"	"Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)"	"7/911"	"57/17829"	0.768386388583974	0.319703853272758	0.0314672612359856	1	2.40343174071292	"UDB11_HUMAN;CP2A6_HUMAN;HPGDS_HUMAN;GSTM1_HUMAN;DHI1_HUMAN;UDB28_HUMAN;ARK72_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa00592"	"alpha-Linolenic acid metabolism - Homo sapiens (human)"	"4/911"	"24/17829"	0.439077936333699	0.134612148746424	0.0416880561576618	1	3.26180021953897	"THIK_HUMAN;PA2G3_HUMAN;PA21B_HUMAN;PA2GF_HUMAN"
"low_in_alport_f"	"KEGG"	"KEGG"	"path:hsa00982"	"Drug metabolism - cytochrome P450 - Homo sapiens (human)"	"6/911"	"50/17829"	0.658616904500549	0.280441976555051	0.0487358811790967	1	2.34849615806806	"UDB11_HUMAN;CP2A6_HUMAN;HPGDS_HUMAN;GSTM1_HUMAN;AOFA_HUMAN;UDB28_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0005925"	"focal adhesion "	"24/379"	"392/17829"	6.33245382585752	2.1986650961916	4.87518651200376e-06	0.015517718667708	2.88013569543913	"TLN1_HUMAN;SPY4_HUMAN;FHL1_HUMAN;1433G_HUMAN;LMO7_HUMAN;NRP1_HUMAN;NFASC_HUMAN;FZD1_HUMAN;FZD2_HUMAN;MMP14_HUMAN;EFNB2_HUMAN;PALLD_HUMAN;GIT1_HUMAN;SNTB1_HUMAN;PGFRB_HUMAN;TENS3_HUMAN;TENS1_HUMAN;MYH9_HUMAN;AHNK_HUMAN;ACTN4_HUMAN;1433T_HUMAN;CLH1_HUMAN;ARF6_HUMAN;CD81_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0001570"	"vasculogenesis "	"9/379"	"56/17829"	2.37467018469657	0.314095013741657	6.2573862418918e-06	0.0199172604079416	7.5603562005277	"SOX18_HUMAN;FOXF1_HUMAN;PAXI1_HUMAN;VGFR2_HUMAN;YAP1_HUMAN;TGFR2_HUMAN;QKI_HUMAN;APJ_HUMAN;AMOT_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0003151"	"outflow tract morphogenesis "	"8/379"	"44/17829"	2.11081794195251	0.246788939368445	9.25834235141336e-06	0.0294693037045487	8.55313024706165	"SOX18_HUMAN;CXA5_HUMAN;FZD1_HUMAN;FZD2_HUMAN;MEF2C_HUMAN;TGFR2_HUMAN;TBX3_HUMAN;NPY1R_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0043627"	"response to estrogen "	"8/379"	"53/17829"	2.11081794195251	0.297268495148354	3.09036438763141e-05	0.0983662984583077	7.10071190322099	"HPLN3_HUMAN;GATA3_HUMAN;MMP14_HUMAN;EP300_HUMAN;SMAD6_HUMAN;PGFRB_HUMAN;TGFR2_HUMAN;CCND1_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0098632"	"cell-cell adhesion mediator activity "	"6/379"	"27/17829"	1.58311345646438	0.151438667339727	4.69301524161837e-05	0.149378675140713	10.4538258575198	"ROBO2_HUMAN;NFASC_HUMAN;ESAM_HUMAN;CNTN1_HUMAN;PALLD_HUMAN;MYPN_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0005886"	"plasma membrane "	"121/379"	"4231/17829"	31.9261213720317	23.7310000560884	0.000105506945043896	0.335828606074722	1.34533400600792	"PDPN_HUMAN;PCYOX_HUMAN;RAPH1_HUMAN;RAB31_HUMAN;TMEDA_HUMAN;ROBO2_HUMAN;TLN1_HUMAN;SPRE1_HUMAN;TRPA1_HUMAN;SCFD1_HUMAN;FHL1_HUMAN;FAT2_HUMAN;LMBD1_HUMAN;MDGA1_HUMAN;AP2A2_HUMAN;GPER1_HUMAN;JAG2_HUMAN;5HT2B_HUMAN;JPH4_HUMAN;HNRPF_HUMAN;EMP3_HUMAN;NRP1_HUMAN;I10R2_HUMAN;ITM2B_HUMAN;NFASC_HUMAN;OR8D2_HUMAN;DGKK_HUMAN;HYAS1_HUMAN;LAMP1_HUMAN;GEM_HUMAN;MUC24_HUMAN;ENOA_HUMAN;FZD1_HUMAN;GABR1_HUMAN;ESAM_HUMAN;CDCA4_HUMAN;CNTN1_HUMAN;GPC4_HUMAN;GLPC_HUMAN;GUC2F_HUMAN;KCND1_HUMAN;KIRR1_HUMAN;GPR85_HUMAN;KCNJ1_HUMAN;FZD2_HUMAN;CALM1_HUMAN;GRID2_HUMAN;CRIM1_HUMAN;OR1J2_HUMAN;O51S1_HUMAN;MMP14_HUMAN;PLM_HUMAN;EFNB2_HUMAN;FABP5_HUMAN;PALLD_HUMAN;OLFM4_HUMAN;OX2R_HUMAN;GRP3_HUMAN;GPR32_HUMAN;CAH4_HUMAN;RAP2A_HUMAN;MRP1_HUMAN;NOTC3_HUMAN;SMIM1_HUMAN;SKAP2_HUMAN;PI51B_HUMAN;NRN1_HUMAN;MTLR_HUMAN;TCIM_HUMAN;PGFRB_HUMAN;PLCG2_HUMAN;SPS1_HUMAN;TGON2_HUMAN;SPTB2_HUMAN;IFIT5_HUMAN;MYLIP_HUMAN;OR5P2_HUMAN;PLPP3_HUMAN;OST48_HUMAN;VGFR2_HUMAN;TNR3_HUMAN;MUCEN_HUMAN;TEST_HUMAN;ZO1_HUMAN;MYH9_HUMAN;TGFR2_HUMAN;TTYH2_HUMAN;LT4R2_HUMAN;RAMP3_HUMAN;AHNK_HUMAN;APJ_HUMAN;DEN4C_HUMAN;CLD11_HUMAN;AT10D_HUMAN;ACTN4_HUMAN;ADAM2_HUMAN;MYO1C_HUMAN;MYO1D_HUMAN;NAC1_HUMAN;MYPN_HUMAN;GRIA1_HUMAN;NPY1R_HUMAN;IFM3_HUMAN;FYB1_HUMAN;GPR39_HUMAN;CLIP3_HUMAN;ACM1_HUMAN;CLH1_HUMAN;BRAF_HUMAN;GFRA2_HUMAN;GFRA3_HUMAN;GGT5_HUMAN;AGRG3_HUMAN;CAH2_HUMAN;GASR_HUMAN;BORG2_HUMAN;ARF6_HUMAN;CD81_HUMAN;EI2BA_HUMAN;CPPED_HUMAN;AMOT_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0005829"	"cytosol "	"138/379"	"4982/17829"	36.4116094986807	27.9432385439453	0.000118133936322423	0.376020319314272	1.30305617372938	"PDPN_HUMAN;PDE1A_HUMAN;PDE3A_HUMAN;PLK1_HUMAN;RBMS2_HUMAN;RAPH1_HUMAN;RAB31_HUMAN;RUVB2_HUMAN;TLN1_HUMAN;SPY4_HUMAN;SPRE1_HUMAN;SCFD1_HUMAN;DUS7_HUMAN;FHL1_HUMAN;ISCU_HUMAN;GSTT1_HUMAN;KALRN_HUMAN;LSM4_HUMAN;MCR_HUMAN;AP2A2_HUMAN;GPER1_HUMAN;1433G_HUMAN;IMA3_HUMAN;LMO7_HUMAN;FOXC1_HUMAN;HNRPF_HUMAN;NRP1_HUMAN;NPM3_HUMAN;IF4A1_HUMAN;NDK7_HUMAN;IF2G_HUMAN;NFAT5_HUMAN;GBP3_HUMAN;ID2_HUMAN;CSN4_HUMAN;CAPR1_HUMAN;LAMP1_HUMAN;DNJA1_HUMAN;ENOA_HUMAN;HSBP1_HUMAN;CDCA4_HUMAN;COT2_HUMAN;HGFA_HUMAN;CASC3_HUMAN;CALM1_HUMAN;HAOX1_HUMAN;CBX7_HUMAN;MEF2C_HUMAN;MMP14_HUMAN;FABP5_HUMAN;PALLD_HUMAN;OLFM4_HUMAN;KMT2A_HUMAN;OASL_HUMAN;PGDH_HUMAN;GIT1_HUMAN;EP300_HUMAN;BRE1B_HUMAN;ILRUN_HUMAN;IFIT1_HUMAN;LRGUK_HUMAN;PIM3_HUMAN;MYL9_HUMAN;RAP2A_HUMAN;PMVK_HUMAN;NOTC3_HUMAN;RPAB4_HUMAN;SKAP2_HUMAN;SGO2_HUMAN;RHG23_HUMAN;RUSC2_HUMAN;SNX14_HUMAN;PI51B_HUMAN;SNX3_HUMAN;NXF2_HUMAN;TNC18_HUMAN;PSB5_HUMAN;TCIM_HUMAN;SMAD6_HUMAN;PLCG2_HUMAN;SOSB2_HUMAN;SAR1B_HUMAN;PSME3_HUMAN;USP9X_HUMAN;RN115_HUMAN;SPTB2_HUMAN;STAT6_HUMAN;IFIT5_HUMAN;MYLIP_HUMAN;VPS41_HUMAN;OSBL1_HUMAN;TRIM8_HUMAN;TENS3_HUMAN;YAP1_HUMAN;RFIP1_HUMAN;UBE2O_HUMAN;ZO1_HUMAN;MYH9_HUMAN;TOLIP_HUMAN;UGPA_HUMAN;UB2L3_HUMAN;TGFR2_HUMAN;T53I2_HUMAN;RAI14_HUMAN;AHNK_HUMAN;DEN4C_HUMAN;5NT3A_HUMAN;ACTN4_HUMAN;IF4G2_HUMAN;MYO1C_HUMAN;MYO1D_HUMAN;MEF2A_HUMAN;FYB1_HUMAN;HSPB2_HUMAN;MTMR2_HUMAN;IL12B_HUMAN;IF4E_HUMAN;KAP0_HUMAN;1433T_HUMAN;CLIP3_HUMAN;4EBP1_HUMAN;CBPC3_HUMAN;CLH1_HUMAN;BRAF_HUMAN;GFRA3_HUMAN;GDIA_HUMAN;AATC_HUMAN;CAH2_HUMAN;ASB9_HUMAN;BORG2_HUMAN;ARF6_HUMAN;ARHGF_HUMAN;APR_HUMAN;CUX1_HUMAN;EI2BA_HUMAN;CPPED_HUMAN;AMOT_HUMAN;CCND1_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0043534"	"blood vessel endothelial cell migration "	"4/379"	"10/17829"	1.05540897097625	0.0560883953110102	0.000142570848758099	0.453803011597029	18.8168865435356	"SOX18_HUMAN;MYH9_HUMAN;ID1_HUMAN;AMOT_HUMAN"
"high_in_alport_f"	"GO"	"GO"	"0030673"	"axolemma "	"4/379"	"12/17829"	1.05540897097625	0.0673060743732122	0.000251007528404493	0.798956962911501	15.6807387862797	"ROBO2_HUMAN;GABR1_HUMAN;SPTB2_HUMAN;MYO1D_HUMAN"
