"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"NPHS2"	"correlated"	"GO"	"0003735"	"structural constituent of ribosome "	"149/17829"	2.05655526992288	0.835717090134051	0.000128591280909256	0.756631096870061	2.46082710788289	"RL10L_HUMAN;RL35A_HUMAN;RS26_HUMAN;RL13A_HUMAN;RT18C_HUMAN;RT29_HUMAN;RS30_HUMAN;RL7L_HUMAN;RS12_HUMAN;RSSA_HUMAN;RL31_HUMAN;RS4Y1_HUMAN;RL34_HUMAN;RS6_HUMAN;RL7A_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RM33_HUMAN;RL12_HUMAN;RL7_HUMAN;RL8_HUMAN;RS28_HUMAN;RS29_HUMAN;RL21_HUMAN"	"25/1167"
"NPHS2"	"correlated"	"GO"	"0043066"	"negative regulation of apoptotic process "	"453/17829"	4.45586975149957	2.54080430758876	0.00013142182946453	0.773286044569295	1.7537241015339	"PDCD4_HUMAN;LSMD1_HUMAN;HS71A_HUMAN;BTC_HUMAN;COF1_HUMAN;CDN1B_HUMAN;HNRPK_HUMAN;OGG1_HUMAN;KPCI_HUMAN;CPIN1_HUMAN;ENPL_HUMAN;CITE2_HUMAN;MAGA4_HUMAN;BNI3L_HUMAN;BIRC6_HUMAN;CFLAR_HUMAN;K1C18_HUMAN;NUPR1_HUMAN;HIG1A_HUMAN;CLN3_HUMAN;SOX10_HUMAN;PARK7_HUMAN;RS6_HUMAN;SHC1_HUMAN;TCIM_HUMAN;SPB9_HUMAN;DAB2_HUMAN;FABPL_HUMAN;WT1_HUMAN;TWST1_HUMAN;VEGFA_HUMAN;PRAM1_HUMAN;PRAM6_HUMAN;YMEL1_HUMAN;ZFAN6_HUMAN;SYUA_HUMAN;UPAR_HUMAN;BIRC5_HUMAN;BIRC3_HUMAN;DAD1_HUMAN;NPM_HUMAN;CDC73_HUMAN;1433Z_HUMAN;AA1R_HUMAN;B2CL2_HUMAN;AIF1_HUMAN;CASP2_HUMAN;ARF4_HUMAN;ARM10_HUMAN;DNJC3_HUMAN;DKK1_HUMAN;AQP1_HUMAN;AMGO2_HUMAN"	"53/1167"
"NPHS2"	"correlated"	"GO"	"0005539"	"glycosaminoglycan binding "	"26/17829"	0.77120822622108	0.145829827808626	0.00016658137061253	0.980164784684128	5.28841210203678	"PGS1_HUMAN;TICN2_HUMAN;EGLN_HUMAN;PGS2_HUMAN;TGR3L_HUMAN;SULF1_HUMAN;TGBR3_HUMAN;SULF2_HUMAN;TGFR2_HUMAN;NDNF_HUMAN"	"10/1167"
"NPHS2"	"correlated"	"GO"	"0005178"	"integrin binding "	"142/17829"	1.97086546700943	0.796455213416344	0.000172742491543386	1	2.47454650783881	"HMGB1_HUMAN;ATS13_HUMAN;CXAR_HUMAN;ITA3_HUMAN;ADA15_HUMAN;FGF1_HUMAN;ITB8_HUMAN;ITA2_HUMAN;ITB3_HUMAN;LAMA5_HUMAN;NPNT_HUMAN;LEG8_HUMAN;PLPP3_HUMAN;TSN4_HUMAN;PPIA_HUMAN;MYH9_HUMAN;PDIA1_HUMAN;CD9_HUMAN;ACTN4_HUMAN;ITAV_HUMAN;A4_HUMAN;ADAM9_HUMAN;CO4A3_HUMAN;CCN2_HUMAN"	"24/1167"
"NPHS2"	"correlated"	"GO"	"0004860"	"protein kinase inhibitor activity "	"33/17829"	0.856898029134533	0.185091704526334	0.000180743650578331	1	4.62958635195139	"TRIB2_HUMAN;SOCS1_HUMAN;CDN1B_HUMAN;IPRI_HUMAN;GMFG_HUMAN;CDN1C_HUMAN;PKRI1_HUMAN;SYUA_HUMAN;1433B_HUMAN;NPM_HUMAN;DNJC3_HUMAN"	"11/1167"
"NPHS2"	"correlated"	"GO"	"0022626"	"cytosolic ribosome "	"74/17829"	1.2853470437018	0.415054125301475	0.000248037796286381	1	3.09681789758911	"RL35A_HUMAN;RL13A_HUMAN;RS30_HUMAN;RS12_HUMAN;RSSA_HUMAN;RL31_HUMAN;RL34_HUMAN;RS6_HUMAN;RL7A_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RL12_HUMAN;RL7_HUMAN;RL8_HUMAN;RL21_HUMAN"	"16/1167"
"NPHS2"	"correlated"	"GO"	"0006412"	"translation "	"167/17829"	2.14224507283633	0.93667620169387	0.000302982453130494	1	2.28707110201191	"RL10L_HUMAN;RL35A_HUMAN;RS26_HUMAN;RL13A_HUMAN;RT18C_HUMAN;RS30_HUMAN;RS12_HUMAN;RSSA_HUMAN;ERF3B_HUMAN;RL31_HUMAN;RS4Y1_HUMAN;RL34_HUMAN;RS6_HUMAN;RL7A_HUMAN;RL17_HUMAN;RS16_HUMAN;RS2_HUMAN;RM33_HUMAN;RL12_HUMAN;RL7_HUMAN;RL8_HUMAN;RS28_HUMAN;RS29_HUMAN;RL21_HUMAN;SYSC_HUMAN;EF1A2_HUMAN"	"26/1167"
"NPHS2"	"correlated"	"GO"	"0071320"	"cellular response to cAMP "	"53/17829"	1.02827763496144	0.297268495148354	0.000429432875432006	1	3.45908716108066	"KDM1A_HUMAN;PDE4D_HUMAN;CRHBP_HUMAN;KCNE1_HUMAN;EZRI_HUMAN;S5A1_HUMAN;WT1_HUMAN;ASSY_HUMAN;IBP5_HUMAN;INHBB_HUMAN;HCN3_HUMAN;A4_HUMAN;AQP1_HUMAN"	"13/1167"
"NPHS2"	"correlated"	"GO"	"0022625"	"cytosolic large ribosomal subunit "	"54/17829"	1.02827763496144	0.302877334679455	0.00049664902015473	1	3.39502999143102	"RL10L_HUMAN;RL35A_HUMAN;RL13A_HUMAN;RL7L_HUMAN;FXR2_HUMAN;RL31_HUMAN;RL34_HUMAN;RL7A_HUMAN;RL17_HUMAN;RL12_HUMAN;RL7_HUMAN;RL8_HUMAN;RL21_HUMAN"	"13/1167"
"NPHS2"	"correlated"	"GO"	"0048471"	"perinuclear region of cytoplasm "	"655/17829"	5.65552699228792	3.67378989287116	0.000566606071533078	1	1.53942581290842	"PDE4C_HUMAN;PDE4D_HUMAN;RAB1B_HUMAN;RAB4B_HUMAN;RASD1_HUMAN;STC2_HUMAN;MAL2_HUMAN;MAP6_HUMAN;HS71A_HUMAN;FAT1_HUMAN;MEX3D_HUMAN;MOG1_HUMAN;CYHR1_HUMAN;ENPL_HUMAN;FBXW8_HUMAN;ITA3_HUMAN;K1C18_HUMAN;GALT2_HUMAN;FXR1_HUMAN;CH3L1_HUMAN;GAK_HUMAN;NUPR1_HUMAN;ITA2_HUMAN;DNJB6_HUMAN;FYN_HUMAN;LCE1D_HUMAN;EZRI_HUMAN;PPIB_HUMAN;PARK7_HUMAN;RS6_HUMAN;S10AD_HUMAN;S10A6_HUMAN;S5A1_HUMAN;SERC5_HUMAN;STX4_HUMAN;VAMP2_HUMAN;SORT_HUMAN;DAB2_HUMAN;TLK2_HUMAN;TSTD1_HUMAN;VAMP8_HUMAN;SYUA_HUMAN;OPTN_HUMAN;VTI1A_HUMAN;PTGDS_HUMAN;RHPN2_HUMAN;1433B_HUMAN;ACTN4_HUMAN;AL1A2_HUMAN;ARF5_HUMAN;HMGC2_HUMAN;HSP7C_HUMAN;EIF3G_HUMAN;INHBB_HUMAN;MYO1B_HUMAN;NDRG2_HUMAN;OSBP1_HUMAN;MTMRD_HUMAN;IF4E_HUMAN;DYN2_HUMAN;A4_HUMAN;AIF1_HUMAN;BICD1_HUMAN;ARF3_HUMAN;CD34_HUMAN;ARF1_HUMAN;CCN2_HUMAN"	"67/1167"
"NPHS2"	"correlated"	"GO"	"0032991"	"protein-containing complex "	"587/17829"	5.1413881748072	3.2923888047563	0.000728504906056747	1	1.5615981221233	"KDM1A_HUMAN;PALS1_HUMAN;TAF6_HUMAN;RHG29_HUMAN;SASH1_HUMAN;SNF5_HUMAN;SPS2L_HUMAN;HIF1A_HUMAN;LIPA1_HUMAN;HNRPU_HUMAN;HS71A_HUMAN;DAZP2_HUMAN;OGG1_HUMAN;PAK1_HUMAN;IFM2_HUMAN;H2B1H_HUMAN;ENPL_HUMAN;ID2_HUMAN;CXAR_HUMAN;CITE2_HUMAN;CALM3_HUMAN;CALX_HUMAN;HNRPC_HUMAN;HIG1A_HUMAN;MT21A_HUMAN;ITB3_HUMAN;CGNL1_HUMAN;EZRI_HUMAN;RN220_HUMAN;PPIB_HUMAN;SIR3_HUMAN;SOST_HUMAN;PSMG3_HUMAN;SERF1_HUMAN;PAR3L_HUMAN;FABPL_HUMAN;UB2V1_HUMAN;PPIA_HUMAN;PRVA_HUMAN;ZBT17_HUMAN;SYUA_HUMAN;MYH9_HUMAN;PODO_HUMAN;BIRC5_HUMAN;PDIA1_HUMAN;RAN_HUMAN;RADIL_HUMAN;CD9_HUMAN;BIRC3_HUMAN;ACTN4_HUMAN;NPM_HUMAN;H33_HUMAN;NEMO_HUMAN;ARF_HUMAN;DYN2_HUMAN;A4_HUMAN;ATIF1_HUMAN;ARHG2_HUMAN;ARF1_HUMAN;EF2KT_HUMAN;ES8L2_HUMAN"	"61/1167"
"NPHS2"	"correlated"	"GO"	"0022627"	"cytosolic small ribosomal subunit "	"41/17829"	0.856898029134533	0.229962420775142	0.000778492157787726	1	3.72625242961941	"RS26_HUMAN;RS30_HUMAN;RS12_HUMAN;RSSA_HUMAN;HBA_HUMAN;RS4Y1_HUMAN;RS6_HUMAN;RS16_HUMAN;RS2_HUMAN;RS28_HUMAN;RS29_HUMAN"	"11/1167"
"NPHS2"	"correlated"	"GO"	"0032836"	"glomerular basement membrane development "	"9/17829"	0.428449014567267	0.0504795557799091	0.000977411630129419	1	8.48757497857755	"NPHN_HUMAN;WT1_HUMAN;SULF1_HUMAN;SULF2_HUMAN;CO4A3_HUMAN;CO4A4_HUMAN"	"6/1167"
"NPHS2"	"correlated"	"GO"	"0000786"	"nucleosome "	"79/17829"	1.19965724078835	0.44309832295698	0.00125765287606659	1	2.70742898050828	"H10_HUMAN;MO4L1_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H3C_HUMAN;H2A3_HUMAN;H2B1H_HUMAN;EPC1_HUMAN;H12_HUMAN;H18_HUMAN;H2A2A_HUMAN;IRF4_HUMAN;H2AY_HUMAN;H33_HUMAN;EAF6_HUMAN"	"15/1167"
"NPHS2"	"correlated"	"GO"	"0071556"	"integral component of lumenal side of endoplasmic reticulum membrane "	"22/17829"	0.599828620394173	0.123394469684222	0.00133478411798463	1	4.86106566954896	"HLAF_HUMAN;HLAE_HUMAN;HLAG_HUMAN;CALX_HUMAN;TPSN_HUMAN;HLAC_HUMAN;HLAB_HUMAN;DQB2_HUMAN"	"8/1167"
"NPHS2"	"correlated"	"GO"	"0031492"	"nucleosomal DNA binding "	"22/17829"	0.599828620394173	0.123394469684222	0.00133478411798463	1	4.86106566954896	"H10_HUMAN;H3C_HUMAN;HMGN1_HUMAN;H12_HUMAN;H18_HUMAN;HNRPC_HUMAN;H2AY_HUMAN;H33_HUMAN"	"8/1167"
"NPHS2"	"correlated"	"GO"	"0000122"	"negative regulation of transcription by RNA polymerase II "	"816/17829"	6.5981148243359	4.57681305737843	0.00143376753911017	1	1.44163957356722	"KDM1A_HUMAN;PEBB_HUMAN;NOTC4_HUMAN;SNW1_HUMAN;SFPQ_HUMAN;MAGD2_HUMAN;JARD2_HUMAN;HNRPU_HUMAN;DACH1_HUMAN;ERF_HUMAN;HMGB1_HUMAN;CBX3_HUMAN;ID3_HUMAN;EOMES_HUMAN;ID2_HUMAN;CTBP2_HUMAN;CITE2_HUMAN;IFI27_HUMAN;EGLN_HUMAN;MAGA4_HUMAN;KLF4_HUMAN;KLF7_HUMAN;KLF8_HUMAN;ANM6_HUMAN;CBX8_HUMAN;EPC1_HUMAN;HES7_HUMAN;H12_HUMAN;GA45A_HUMAN;CDN1C_HUMAN;PCGF2_HUMAN;MAGA3_HUMAN;EZRI_HUMAN;NR1H2_HUMAN;PPM1A_HUMAN;NRIP1_HUMAN;TAL1_HUMAN;MEPCE_HUMAN;SIR6_HUMAN;SOX10_HUMAN;ROA2_HUMAN;SOX2_HUMAN;THIO_HUMAN;TXNIP_HUMAN;DAB2_HUMAN;ZN141_HUMAN;WT1_HUMAN;ZN431_HUMAN;PAWR_HUMAN;TF2L1_HUMAN;ZGLP1_HUMAN;TMPS6_HUMAN;TWST1_HUMAN;VEGFA_HUMAN;Z587B_HUMAN;SYSC_HUMAN;ZN140_HUMAN;ZN529_HUMAN;ZN296_HUMAN;SYUA_HUMAN;TCF21_HUMAN;ZN568_HUMAN;ZN684_HUMAN;ZBT7B_HUMAN;ZN891_HUMAN;TTP_HUMAN;APBB2_HUMAN;ATF2_HUMAN;HXB3_HUMAN;MYOZ1_HUMAN;KLF2_HUMAN;H2AY_HUMAN;DDX5_HUMAN;DNJB1_HUMAN;CDC73_HUMAN;1433Z_HUMAN;A4_HUMAN;DKK1_HUMAN"	"78/1167"
"NPHS2"	"correlated"	"GO"	"0019904"	"protein domain specific binding "	"213/17829"	2.31362467866324	1.19468282012452	0.00149880438326484	1	1.93660161483037	"PALS1_HUMAN;SRSF7_HUMAN;HIF1A_HUMAN;HNRPK_HUMAN;CBX3_HUMAN;NFASC_HUMAN;ID3_HUMAN;CITE2_HUMAN;ITA3_HUMAN;CALM3_HUMAN;CHM1B_HUMAN;EZRI_HUMAN;SRSF9_HUMAN;VIME_HUMAN;TWST1_HUMAN;MYH9_HUMAN;UPAR_HUMAN;RAP2B_HUMAN;RCC2_HUMAN;RAN_HUMAN;1433B_HUMAN;NEMO_HUMAN;OSBP1_HUMAN;LIN7B_HUMAN;1433Z_HUMAN;CASP2_HUMAN;1433E_HUMAN;ARF1_HUMAN"	"28/1167"
"NPHS2"	"correlated"	"GO"	"0015078"	"proton transmembrane transporter activity "	"23/17829"	0.599828620394173	0.129003309215323	0.00165198908981485	1	4.64971498826422	"VATF_HUMAN;ATP5L_HUMAN;S4A11_HUMAN;VATO_HUMAN;ATP5J_HUMAN;AT5F1_HUMAN;AT5G2_HUMAN;ATP5I_HUMAN"	"8/1167"
"NPHS2"	"correlated"	"GO"	"0045121"	"membrane raft "	"225/17829"	2.39931448157669	1.26198889449773	0.00186555667402209	1	1.90121679520137	"PGK1_HUMAN;NEP_HUMAN;RHG07_HUMAN;MAL2_HUMAN;CXAR_HUMAN;CFLAR_HUMAN;CATD_HUMAN;BST2_HUMAN;KCNE1_HUMAN;FYN_HUMAN;LDHB_HUMAN;PLPP1_HUMAN;CLN3_HUMAN;PARK7_HUMAN;PODXL_HUMAN;PLPP3_HUMAN;SULF1_HUMAN;TLR6_HUMAN;NFAM1_HUMAN;TGFR2_HUMAN;PODO_HUMAN;RAP2B_HUMAN;BIRC3_HUMAN;MYO1C_HUMAN;LAT_HUMAN;CSK_HUMAN;A4_HUMAN;CAN2_HUMAN;EFNB1_HUMAN"	"29/1167"
"NPHS2"	"correlated"	"GO"	"0006457"	"protein folding "	"122/17829"	1.54241645244216	0.684278422794324	0.00197572020040216	1	2.25407728939273	"FKBP9_HUMAN;ENASE_HUMAN;CDC37_HUMAN;NUDC_HUMAN;ENPL_HUMAN;F10A1_HUMAN;CALX_HUMAN;PAL4A_HUMAN;DNJB6_HUMAN;PFD1_HUMAN;PPIB_HUMAN;TCPQM_HUMAN;PPIA_HUMAN;TBCA_HUMAN;PDIA1_HUMAN;HSP7C_HUMAN;CH10_HUMAN;AHSP_HUMAN;ARL2_HUMAN"	"19/1167"
"NPHS2"	"correlated"	"GO"	"0003729"	"mRNA binding "	"196/17829"	2.14224507283633	1.0993325480958	0.00235956567533999	1	1.94867792875505	"RBM8A_HUMAN;RS26_HUMAN;RL13A_HUMAN;SF3B1_HUMAN;SRSF5_HUMAN;PURB_HUMAN;LC7L3_HUMAN;HNRPK_HUMAN;EIF3A_HUMAN;IF4A3_HUMAN;FUBP1_HUMAN;FUBP2_HUMAN;PAIP2_HUMAN;NCBP2_HUMAN;RU17_HUMAN;PARK7_HUMAN;SF01_HUMAN;RMXL2_HUMAN;RS2_HUMAN;RL7_HUMAN;SRRM2_HUMAN;PRP17_HUMAN;TTP_HUMAN;LC7L2_HUMAN;DYR_HUMAN;CLU_HUMAN"	"26/1167"
"NPHS2"	"correlated"	"GO"	"0003924"	"GTPase activity "	"309/17829"	2.99914310197087	1.73313141511021	0.0026088245389027	1	1.730476451943	"RAB1B_HUMAN;RAB21_HUMAN;RAB44_HUMAN;RASD1_HUMAN;RAB5B_HUMAN;RAB7B_HUMAN;RASK_HUMAN;RGS10_HUMAN;ARL4A_HUMAN;GNA15_HUMAN;ERF3B_HUMAN;SEPT7_HUMAN;SRPRA_HUMAN;TBB4B_HUMAN;RERG_HUMAN;RRAS_HUMAN;RRF2M_HUMAN;TBA4A_HUMAN;TBB2B_HUMAN;RHOB_HUMAN;RHG05_HUMAN;TBB2A_HUMAN;RAB12_HUMAN;RAP2B_HUMAN;RB39A_HUMAN;RAN_HUMAN;ARF5_HUMAN;GBG5_HUMAN;DYN2_HUMAN;ARF4_HUMAN;GDIR2_HUMAN;ARF3_HUMAN;ARF6_HUMAN;ARL2_HUMAN;ARF1_HUMAN;EF1A2_HUMAN"	"36/1167"
"NPHS2"	"correlated"	"GO"	"0009888"	"tissue development "	"33/17829"	0.685518423307626	0.185091704526334	0.00265664833468139	1	3.70366908156111	"NET4_HUMAN;MEGF8_HUMAN;LAMA5_HUMAN;NTNG1_HUMAN;POSTN_HUMAN;NTNG2_HUMAN;WT1_HUMAN;LYAG_HUMAN;AGRIN_HUMAN"	"9/1167"
"NPHS2"	"correlated"	"GO"	"0045296"	"cadherin binding "	"289/17829"	2.82776349614396	1.62095462448819	0.00279414466885934	1	1.74450503019898	"PDXD1_HUMAN;RS26_HUMAN;TAGL2_HUMAN;HS71A_HUMAN;HNRPK_HUMAN;MACF1_HUMAN;NUDC_HUMAN;CCS_HUMAN;EZRI_HUMAN;KTN1_HUMAN;PARK7_HUMAN;RL34_HUMAN;SEPT7_HUMAN;RL7A_HUMAN;SRC8_HUMAN;RS2_HUMAN;PLAK_HUMAN;PTPRO_HUMAN;MYH9_HUMAN;PTPRB_HUMAN;RAN_HUMAN;RADI_HUMAN;1433B_HUMAN;HSP7C_HUMAN;ICAL_HUMAN;MYO1B_HUMAN;NHRF2_HUMAN;DNJB1_HUMAN;1433Z_HUMAN;ARGL1_HUMAN;ATX2L_HUMAN;1433E_HUMAN;CTND2_HUMAN;ES8L2_HUMAN"	"34/1167"
"NPHS2"	"correlated"	"GO"	"0000398"	"mRNA splicing, via spliceosome "	"168/17829"	1.88517566409597	0.94228504122497	0.00301904412196026	1	2.00064267352185	"RBM8A_HUMAN;SMD3_HUMAN;SF3B1_HUMAN;SNW1_HUMAN;SRSF5_HUMAN;SRSF7_HUMAN;HNRPU_HUMAN;HNRPK_HUMAN;IF4A3_HUMAN;HNRH3_HUMAN;HNRPC_HUMAN;NCBP2_HUMAN;RU17_HUMAN;SF01_HUMAN;SRSF9_HUMAN;RMXL2_HUMAN;ROA2_HUMAN;RUXG_HUMAN;SRRM2_HUMAN;UBL5_HUMAN;PRP17_HUMAN;U2AF4_HUMAN;DDX5_HUMAN"	"23/1167"
"NPHS2"	"correlated"	"GO"	"0042612"	"MHC class I protein complex "	"7/17829"	0.342759211653813	0.0392618767177071	0.00302527246269838	1	8.73007712082262	"HLAF_HUMAN;HLAE_HUMAN;HLAG_HUMAN;HLAC_HUMAN;HLAB_HUMAN"	"5/1167"
"NPHS2"	"correlated"	"GO"	"0032835"	"glomerulus development "	"7/17829"	0.342759211653813	0.0392618767177071	0.00302527246269838	1	8.73007712082262	"PLCE1_HUMAN;WT1_HUMAN;PTPRO_HUMAN;TCF21_HUMAN;AMPE_HUMAN"	"5/1167"
"NPHS2"	"correlated"	"GO"	"0045727"	"positive regulation of translation "	"69/17829"	1.02827763496144	0.38700992764597	0.00312560347004804	1	2.65697999329384	"PLXB2_HUMAN;HNRPD_HUMAN;IF4A3_HUMAN;FXR1_HUMAN;FXR2_HUMAN;ITA2_HUMAN;RBM3_HUMAN;SOX4_HUMAN;VIME_HUMAN;NPM_HUMAN;EIF3C_HUMAN;BARH2_HUMAN;CIRBP_HUMAN"	"13/1167"
"NPHS2"	"correlated"	"GO"	"0031982"	"vesicle "	"149/17829"	1.71379605826907	0.835717090134051	0.00315944712324455	1	2.05068925656907	"TAGL2_HUMAN;DC1I2_HUMAN;HS71A_HUMAN;COF1_HUMAN;GPC5C_HUMAN;CALM3_HUMAN;GAK_HUMAN;EZRI_HUMAN;VAMP2_HUMAN;TSN4_HUMAN;VAMP8_HUMAN;PPIA_HUMAN;UBB_HUMAN;BMP7_HUMAN;ANXA2_HUMAN;MYO1C_HUMAN;MYO1B_HUMAN;LZTS2_HUMAN;1433Z_HUMAN;ARHG2_HUMAN;ES8L2_HUMAN"	"21/1167"
"NPHS2"	"correlated"	"GO"	"0051082"	"unfolded protein binding "	"108/17829"	1.37103684661525	0.60575466935891	0.00350237609072792	1	2.26335332762068	"HS71A_HUMAN;CDC37_HUMAN;NUDC_HUMAN;ENPL_HUMAN;CALX_HUMAN;DNJB6_HUMAN;PFD1_HUMAN;PPIB_HUMAN;TBB4B_HUMAN;TPSN_HUMAN;TCPQM_HUMAN;PPIA_HUMAN;HSP7C_HUMAN;CH10_HUMAN;NPM_HUMAN;DNJB1_HUMAN;AHSP_HUMAN"	"17/1167"
"NPHS2"	"correlated"	"GO"	"0016477"	"cell migration "	"237/17829"	2.39931448157669	1.32929496887094	0.00372546489636677	1	1.80495265367219	"PLXB1_HUMAN;SH321_HUMAN;SSR4_HUMAN;FAT1_HUMAN;PAK1_HUMAN;KPCI_HUMAN;NET4_HUMAN;EGLN_HUMAN;CD47_HUMAN;ITB8_HUMAN;ITB3_HUMAN;LAMA5_HUMAN;CLN3_HUMAN;NTNG1_HUMAN;SPT13_HUMAN;NTNG2_HUMAN;PODXL_HUMAN;PLAK_HUMAN;TGR3L_HUMAN;PAK4_HUMAN;TYRO3_HUMAN;RHOB_HUMAN;TGBR3_HUMAN;FGFR4_HUMAN;ITAV_HUMAN;ADAM9_HUMAN;ARF4_HUMAN;AMPE_HUMAN;CCN2_HUMAN"	"29/1167"
"NPHS2"	"correlated"	"GO"	"0030670"	"phagocytic vesicle membrane "	"71/17829"	1.02827763496144	0.398227606708172	0.00383613381324262	1	2.58213548644049	"RAB7B_HUMAN;HLAF_HUMAN;HLAE_HUMAN;HLAG_HUMAN;TPSN_HUMAN;STX4_HUMAN;VATO_HUMAN;VAMP8_HUMAN;TLR6_HUMAN;RB39A_HUMAN;HLAC_HUMAN;HLAB_HUMAN;DYN2_HUMAN"	"13/1167"
"NPHS2"	"correlated"	"GO"	"0000276"	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) "	"8/17829"	0.342759211653813	0.0448707162488081	0.00432403439337949	1	7.6388174807198	"ATP5L_HUMAN;ATP5J_HUMAN;AT5F1_HUMAN;AT5G2_HUMAN;ATP5I_HUMAN"	"5/1167"
"NPHS2"	"correlated"	"GO"	"1990904"	"ribonucleoprotein complex "	"143/17829"	1.62810625535561	0.802064052947445	0.00442004730794492	1	2.02989555431715	"PHAX_HUMAN;RL13A_HUMAN;HNRPU_HUMAN;HS71A_HUMAN;HNRPD_HUMAN;HNRPK_HUMAN;HNRH3_HUMAN;MEPCE_HUMAN;PABP2_HUMAN;RS6_HUMAN;ROA2_HUMAN;VIME_HUMAN;RUXG_HUMAN;RL7_HUMAN;TF3C1_HUMAN;TTP_HUMAN;ACTN4_HUMAN;HSP7C_HUMAN;NPM_HUMAN;DDX5_HUMAN"	"20/1167"
"NPHS2"	"correlated"	"GO"	"0005681"	"spliceosomal complex "	"88/17829"	1.19965724078835	0.493577878736889	0.00484648781517048	1	2.43053283477448	"SMD3_HUMAN;SF3B1_HUMAN;SNW1_HUMAN;CTBL1_HUMAN;HNRH3_HUMAN;HNRPC_HUMAN;RBM3_HUMAN;RU17_HUMAN;SF01_HUMAN;PKRI1_HUMAN;ROA2_HUMAN;RUXG_HUMAN;U2AF4_HUMAN;HSP7C_HUMAN;CIRBP_HUMAN"	"15/1167"
"NPHS2"	"correlated"	"GO"	"0007229"	"integrin-mediated signaling pathway "	"91/17829"	1.19965724078835	0.510404397330192	0.00548210360636913	1	2.35040537868301	"ATS13_HUMAN;ITA3_HUMAN;ADA15_HUMAN;CD47_HUMAN;ITB8_HUMAN;ITA2_HUMAN;ITB3_HUMAN;LAMA5_HUMAN;PLPP3_HUMAN;MYH9_HUMAN;RCC2_HUMAN;LAT_HUMAN;ITAV_HUMAN;ADAM9_HUMAN;CCN2_HUMAN"	"15/1167"
"NPHS2"	"correlated"	"GO"	"0045926"	"negative regulation of growth "	"15/17829"	0.428449014567267	0.0841325929665152	0.0056025277167172	1	5.09254498714653	"MT1A_HUMAN;MT1M_HUMAN;HIF1A_HUMAN;MT1E_HUMAN;BBC3_HUMAN;IBP5_HUMAN"	"6/1167"
"NPHS2"	"correlated"	"GO"	"0048812"	"neuron projection morphogenesis "	"56/17829"	0.856898029134533	0.314095013741657	0.00570570924640591	1	2.72814910025707	"PLXB1_HUMAN;MNX1_HUMAN;PAK1_HUMAN;NYAP1_HUMAN;SGK1_HUMAN;SRC8_HUMAN;WNT7B_HUMAN;UBB_HUMAN;BMP7_HUMAN;NBL1_HUMAN;DYN2_HUMAN"	"11/1167"
