"enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"up_MN_only","REACTOME_pathway","R-HSA-8957275","Post-translational protein phosphorylation",5,112,55,6459,4.46428571428571,0.851525003870568,0.00325379146409805,0.611712795250434,5.2426948051948,"Q8IXL6;P34741;P14314;Q12841;O14791;O76024"
"up_MN_only","REACTOME_pathway","R-HSA-9031628","NGF-stimulated transcription",3,112,20,6459,2.67857142857143,0.309645455952934,0.00646251854716646,0.809968991244863,8.65044642857143,"P18146;P17535;P53539;P01100"
"down_AS_only","REACTOME_pathway","R-HSA-212436","Generic Transcription Pathway",5,70,108,6459,7.14285714285714,1.67208546214584,0.00672661862030812,1,4.2718253968254,"P52738;P17032;Q9GZX5;Q6ZMW2;Q96H86;Q8TAU3"
"down_all","REACTOME_pathway","R-HSA-9633012","Response of EIF2AK4 (GCN2) to amino acid deficiency",6,128,84,6459,4.6875,1.30051091500232,0.00748372053551918,0.511997525789938,3.60435267857143,"P18077;P62753;P62244;P46778;P62273;P17676;P62249"
"up_AS_MN_only","REACTOME_pathway","R-HSA-8957275","Post-translational protein phosphorylation",4,91,55,6459,4.3956043956044,0.851525003870568,0.0085412290013603,0.979019604283095,5.16203796203796,"Q15084;P24593;P14625;Q8N114;O43493"
"up_AS_MN_only","REACTOME_pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",4,91,58,6459,4.3956043956044,0.897971822263508,0.0101484903929836,0.979019604283095,4.89503599848427,"P14625;O43493;P24593;Q15084;Q8N114"
"up_AS_MN_only","REACTOME_pathway","R-HSA-210991","Basigin interactions",2,91,12,6459,2.1978021978022,0.18578727357176,0.015267164115792,0.979019604283095,11.8296703296703,"P26006;P05556;P35613"
"up_AS_MN_only","REACTOME_pathway","R-HSA-373753","Nephrin family interactions",2,91,12,6459,2.1978021978022,0.18578727357176,0.015267164115792,0.979019604283095,11.8296703296703,"O43707;Q01082;Q13813"
"down_AS_FSGS_only","REACTOME_pathway","R-HSA-5576886","Phase 4 - resting membrane potential",4,681,8,6459,0.587371512481645,0.123858182381174,0.0210600851978633,1,4.74229074889868,"O00180;Q9Y2U2;Q14500;Q9NYG8;Q9NPC2"
"down_all","REACTOME_pathway","R-HSA-156902","Peptide chain elongation",5,128,78,6459,3.90625,1.20761727821644,0.0213682096690841,0.511997525789938,3.23467548076923,"P62249;P62244;P62273;P62753;P46778;P18077"
"down_AS_FSGS_only","REACTOME_pathway","R-HSA-416476","G alpha (q) signalling events",10,681,39,6459,1.46842878120411,0.603808639108221,0.0222098702421187,1,2.43194397379419,"Q9NS28;P63215;P30679;P47901;P41220;P24530;P63218;P01178;P01019;O15130;Q9HBW0"
"up_AS_MN_only","REACTOME_pathway","R-HSA-9662361","Sensory processing of sound by outer hair cells of the cochlea",2,91,15,6459,2.1978021978022,0.2322340919647,0.0222169331419047,0.979019604283095,9.46373626373626,"Q13813;O00159;Q01082"
"down_all","REACTOME_pathway","R-HSA-192823","Viral mRNA Translation",5,128,79,6459,3.90625,1.22309955101409,0.0223812236910408,0.511997525789938,3.19373022151899,"P62273;P62753;P62244;P46778;P62249;P18077"
"up_AS_only","REACTOME_pathway","R-HSA-2132295","MHC class II antigen presentation",8,361,59,6459,2.21606648199446,0.913454095061155,0.0229335204703745,1,2.42602939105122,"Q9BXW6;P84077;Q96FJ2;P09496;P63167;P56377;Q07866;P33176;Q9Y6B6"
"down_all","REACTOME_pathway","R-HSA-2408557","Selenocysteine synthesis",5,128,81,6459,3.90625,1.25406409660938,0.0244998073963521,0.511997525789938,3.11487268518519,"P62273;P62244;P62753;P18077;P46778;P62249"
"down_all","REACTOME_pathway","R-HSA-72764","Eukaryotic Translation Termination",5,128,83,6459,3.90625,1.28502864220468,0.0267437222105706,0.511997525789938,3.03981551204819,"P62249;P18077;P46778;P62273;P62753;P62244"
"down_AS_FSGS_only","REACTOME_pathway","R-HSA-190861","Gap junction assembly",5,681,14,6459,0.734214390602056,0.216751819167054,0.0280941722291358,1,3.38735053492763,"Q3ZCM7;Q9Y6H8;Q9BVA1;P0DPH7;Q96KN9;P0DPH8"
"up_MN_only","REACTOME_pathway","R-HSA-9018519","Estrogen-dependent gene expression",4,112,65,6459,3.57142857142857,1.00634773184704,0.0286294112153353,1,3.5489010989011,"P17535;P01100;P05412;P53539;P07900"
"down_all","REACTOME_pathway","R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",5,128,85,6459,3.90625,1.31599318779997,0.0291150944482054,0.511997525789938,2.96829044117647,"P62753;P62249;P18077;P62273;P46778;P62244"
"up_AS_MN_only","REACTOME_pathway","R-HSA-216083","Integrin cell surface interactions",3,91,46,6459,3.2967032967033,0.712184548691748,0.0293565395209271,0.979019604283095,4.62900143334926,"P35613;P35968;P26006;P05556"
"up_AS_MN_only","REACTOME_pathway","R-HSA-9634597","GPER1 signaling",2,91,19,6459,2.1978021978022,0.294163183155287,0.0331126112165543,0.979019604283095,7.47137073452863,"P61952;P05556;P10644"
"down_all","REACTOME_pathway","R-HSA-9735869","SARS-CoV-1 modulates host translation machinery",3,128,34,6459,2.34375,0.526397275119988,0.0335232568232673,0.511997525789938,4.45243566176471,"P62244;P62753;P62273;P62249"
"up_AS_only","REACTOME_pathway","R-HSA-3928663","EPHA-mediated growth cone collapse",3,361,11,6459,0.831024930747922,0.170305000774114,0.0337147838102595,1,4.87962729790985,"P24844;P35579;P07947;P35580"
"up_AS_only","REACTOME_pathway","R-HSA-5625740","RHO GTPases activate PKNs",4,361,20,6459,1.10803324099723,0.309645455952934,0.0342543106417531,1,3.57839335180055,"O15530;P35580;P63104;P35579;P24844"
"up_MN_only","REACTOME_pathway","R-HSA-350562","Regulation of ornithine decarboxylase (ODC)",3,112,40,6459,2.67857142857143,0.619290911905868,0.0353454627236724,1,4.32522321428571,"P20618;P54368;P48556;O95190"
"up_MN_only","REACTOME_pathway","R-HSA-8943724","Regulation of PTEN gene transcription",3,112,40,6459,2.67857142857143,0.619290911905868,0.0353454627236724,1,4.32522321428571,"O95503;Q7L523;P05412;P18146"
"up_AS_MN_only","REACTOME_pathway","R-HSA-9662360","Sensory processing of sound by inner hair cells of the cochlea",2,91,20,6459,2.1978021978022,0.309645455952934,0.0361038709333049,0.979019604283095,7.0978021978022,"O00159;Q13813;Q01082"
"down_all","REACTOME_pathway","R-HSA-72689","Formation of a pool of free 40S subunits",5,128,91,6459,3.90625,1.40888682458585,0.0370120482749773,0.511997525789938,2.77257898351648,"P18077;P62273;P46778;P62753;P62249;P62244"
"up_AS_FSGS_only","REACTOME_pathway","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",2,56,35,6459,3.57142857142857,0.541879547917634,0.0391038611956066,1,6.59081632653061,"P13164;P12830;P02461"
"up_AS_MN_only","REACTOME_pathway","R-HSA-9013420","RHOU GTPase cycle",2,91,21,6459,2.1978021978022,0.325127728750581,0.0391953141104103,0.979019604283095,6.75981161695447,"Q13813;Q00610;Q01082"
"up_AS_MN_only","REACTOME_pathway","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling",3,91,53,6459,3.2967032967033,0.820560458275275,0.0412613626326209,0.979019604283095,4.01762388554841,"P15692;P11142;P14625;P05556"
"down_AS_FSGS_only","REACTOME_pathway","R-HSA-9668328","Sealing of the nuclear envelope (NE) by ESCRT-III",5,681,16,6459,0.734214390602056,0.247716364762347,0.0420470557987433,1,2.96393171806167,"Q9BVA1;P0DPH8;Q9Y3E7;Q3ZCM7;P0DPH7;Q96FZ7"
"down_all","REACTOME_pathway","R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",5,128,96,6459,3.90625,1.48629818857408,0.0445108233444952,0.511997525789938,2.628173828125,"P62273;P62249;P46778;P18077;P62244;P62753"
"up_AS_only","REACTOME_pathway","R-HSA-6811434","COPI-dependent Golgi-to-ER retrograde traffic",6,361,44,6459,1.66204986149584,0.681220003096454,0.0450533473825305,1,2.43981364895492,"P53618;P84077;Q07866;Q9P2W9;Q6NUQ1;Q9H115;P33176"
"down_all","REACTOME_pathway","R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression",5,128,97,6459,3.90625,1.50178046137173,0.0461122718290104,0.511997525789938,2.60107925257732,"P62244;P18077;P46778;P62249;P62753;P62273"
"down_all","REACTOME_pathway","R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",5,128,97,6459,3.90625,1.50178046137173,0.0461122718290104,0.511997525789938,2.60107925257732,"P62753;P62249;P46778;P18077;P62273;P62244"
"down_all","REACTOME_pathway","R-HSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",5,128,97,6459,3.90625,1.50178046137173,0.0461122718290104,0.511997525789938,2.60107925257732,"P62249;P62753;P62273;P46778;P18077;P62244"
"down_all","REACTOME_pathway","R-HSA-9754678","SARS-CoV-2 modulates host translation machinery",3,128,39,6459,2.34375,0.603808639108221,0.0462449378132847,0.511997525789938,3.88161057692308,"P62273;P62753;P62249;P62244"
"up_AS_only","REACTOME_pathway","R-HSA-5627123","RHO GTPases activate PAKs",3,361,13,6459,0.831024930747922,0.201269546369407,0.0480262274108069,1,4.12891540592372,"P35579;P35580;P24844;P0DP23"
